geo,channel,time,spend_eur,impressions,reach,frequency,spend_eur_imputed,spend_eur_imputed_boundary_fill,impressions_imputed,impressions_imputed_boundary_fill
Region_03,Video_YouTube,2022-05-09,1538.426879181495,118216.78761892256,,,False,False,False,False
Region_03,Video_YouTube,2022-05-16,1525.2863398842326,134847.08556482132,,,False,False,False,False
Region_03,Video_YouTube,2022-05-23,1582.959023437339,122479.4403332925,,,False,False,False,False
Region_03,Video_YouTube,2022-05-30,1621.1865998090811,117993.10934475838,,,False,False,False,False
Region_03,Video_YouTube,2022-06-06,1568.0461818660094,126196.7336049942,,,False,False,False,False
Region_03,Video_YouTube,2022-06-13,1663.7141167654393,139917.6165136164,,,False,False,False,False
Region_03,Video_YouTube,2022-06-20,1586.9725960248386,109668.39836783444,,,False,False,False,False
Region_03,Video_YouTube,2022-06-27,1530.733266095962,113713.2103044872,,,False,False,False,False
Region_03,Video_YouTube,2022-07-04,1581.5295046837166,131930.4124593616,,,False,False,False,False
Region_03,Video_YouTube,2022-07-11,1619.1896930103856,129535.7812680764,,,False,False,False,False
Region_03,Video_YouTube,2022-07-18,1624.5400553089837,140830.14082014337,,,False,False,False,False
Region_03,Video_YouTube,2022-07-25,1752.8616156560493,129364.170967092,,,False,False,False,False
Region_03,Video_YouTube,2022-08-01,1540.696360073315,137895.2722261731,,,False,False,False,False
Region_03,Video_YouTube,2022-08-08,1584.6335338808924,117310.6906832962,,,False,False,False,False
Region_03,Video_YouTube,2022-08-15,1622.0294381845715,159301.74391646415,,,False,False,False,False
Region_03,Video_YouTube,2022-08-22,1583.3513030978472,111142.8687319702,,,False,False,False,False
Region_03,Video_YouTube,2022-08-29,1543.4601134775414,115309.51240008294,,,False,False,False,False
Region_03,Video_YouTube,2022-09-05,1462.2008070350748,127043.3557814647,,,False,False,False,False
Region_03,Video_YouTube,2022-09-12,1537.612840355778,151336.08082666094,,,False,False,False,False
Region_03,Video_YouTube,2022-09-19,1492.585843047485,128363.1060253982,,,False,False,False,False
Region_03,Video_YouTube,2022-09-26,1442.5690408514165,127174.4799443835,,,False,False,False,False
Region_03,Video_YouTube,2022-10-03,1509.608429809563,126021.51149782471,,,False,False,False,False
Region_03,Video_YouTube,2022-10-10,1490.081574020216,112060.58358409384,,,False,False,False,False
Region_03,Video_YouTube,2022-10-17,1618.0843747999158,128390.6743873776,,,False,False,False,False
Region_03,Video_YouTube,2022-10-24,1624.7455209946916,119942.0678444861,,,False,False,False,False
Region_03,Video_YouTube,2022-10-31,1517.8103455850717,111301.90416683687,,,False,False,False,False
Region_03,Video_YouTube,2022-11-07,1588.0424240122986,137761.73004058626,,,False,False,False,False
Region_03,Video_YouTube,2022-11-14,1497.145860685112,111507.44578414231,,,False,False,False,False
Region_03,Video_YouTube,2022-11-21,1652.0897134614056,142144.62276097332,,,False,False,False,False
Region_03,Video_YouTube,2022-11-28,1797.3218293004825,131494.37016681582,,,False,False,False,False
Region_03,Video_YouTube,2022-12-05,1923.9863134092489,165155.28785315293,,,False,False,False,False
Region_03,Video_YouTube,2022-12-12,1872.565882002904,148604.73443942016,,,False,False,False,False
Region_03,Video_YouTube,2022-12-19,2144.0841061049346,205659.6573277447,,,False,False,False,False
Region_03,Video_YouTube,2022-12-26,1959.8237924362,168692.08757909143,,,False,False,False,False
Region_03,Video_YouTube,2023-01-02,2035.993229414926,191983.74207342305,,,False,False,False,False
Region_03,Video_YouTube,2023-01-09,2262.2180119072605,174797.770883045,,,False,False,False,False
Region_03,Video_YouTube,2023-01-16,2347.8220237333408,196753.37939178813,,,False,False,False,False
Region_03,Video_YouTube,2023-01-23,2152.100825869353,162582.31164973704,,,False,False,False,False
Region_03,Video_YouTube,2023-01-30,2009.333658360907,160660.14909721902,,,False,False,False,False
Region_03,Video_YouTube,2023-02-06,1715.0977664613415,139227.3617104162,,,False,False,False,False
Region_03,Video_YouTube,2023-02-13,1666.7450856732332,129170.7898698021,,,False,False,False,False
Region_03,Video_YouTube,2023-02-20,1908.032845797344,140804.3208299746,,,False,False,False,False
Region_03,Video_YouTube,2023-02-27,1895.3779424804577,137128.04953267192,,,False,False,False,False
Region_03,Video_YouTube,2023-03-06,1835.105084460541,121022.38932532704,,,False,False,False,False
Region_03,Video_YouTube,2023-03-13,1929.2225474650077,144652.03206252606,,,False,False,False,False
Region_03,Video_YouTube,2023-03-20,1893.4432654234383,168005.21556721933,,,False,False,False,False
Region_03,Video_YouTube,2023-03-27,1913.1918184450765,135879.9441728003,,,False,False,False,False
Region_03,Video_YouTube,2023-04-03,1770.7922025264086,128697.329305901,,,False,False,False,False
Region_03,Video_YouTube,2023-04-10,1799.801318114252,179399.42891280673,,,False,False,False,False
Region_03,Video_YouTube,2023-04-17,1633.8743325559617,127759.94965264497,,,False,False,False,False
Region_03,Video_YouTube,2023-04-24,1575.4250832337643,135568.67792763415,,,False,False,False,False
Region_03,Video_YouTube,2023-05-01,1632.1850137024865,145038.60671667193,,,False,False,False,False
Region_03,Video_YouTube,2023-05-08,1448.7370227321508,128997.54849186164,,,False,False,False,False
Region_03,Video_YouTube,2023-05-15,1730.9250742481609,123875.02528008248,,,False,False,False,False
Region_03,Video_YouTube,2023-05-22,1520.4320486547415,123808.6462411934,,,False,False,False,False
Region_03,Video_YouTube,2023-05-29,1513.16740929432,107257.3383360242,,,False,False,False,False
Region_03,Video_YouTube,2023-06-05,1518.82677023545,161647.58917733005,,,False,False,False,False
Region_03,Video_YouTube,2023-06-12,1620.8296958565545,115157.32982996247,,,False,False,False,False
Region_03,Video_YouTube,2023-06-19,1531.9666772961357,114963.75758718367,,,False,False,False,False
Region_03,Video_YouTube,2023-06-26,1356.2590761026786,101851.79577175016,,,False,False,False,False
Region_03,Video_YouTube,2023-07-03,1573.5017162193435,112898.15281189988,,,False,False,False,False
Region_03,Video_YouTube,2023-07-10,1439.4592526190584,137328.45582567298,,,False,False,False,False
Region_03,Video_YouTube,2023-07-17,1469.414420826016,156015.81612855647,,,False,False,False,False
Region_03,Video_YouTube,2023-07-24,1368.533051055496,108745.80752929304,,,False,False,False,False
Region_03,Video_YouTube,2023-07-31,1495.1201945739294,109181.63983863076,,,False,False,False,False
Region_03,Video_YouTube,2023-08-07,1407.0840792731994,93754.1202767002,,,False,False,False,False
Region_03,Video_YouTube,2023-08-14,1458.3207473484613,118596.07102413898,,,False,False,False,False
Region_03,Video_YouTube,2023-08-21,1427.9767939320147,115292.30659212577,,,False,False,False,False
Region_03,Video_YouTube,2023-08-28,1591.8549757882324,124290.18139679232,,,False,False,False,False
Region_03,Video_YouTube,2023-09-04,1593.5316661491831,135766.8235257053,,,False,False,False,False
Region_03,Video_YouTube,2023-09-11,1443.9386147165028,125178.46917838651,,,False,False,False,False
Region_03,Video_YouTube,2023-09-18,1442.692916930628,124172.08718163776,,,False,False,False,False
Region_03,Video_YouTube,2023-09-25,1409.227806845225,113781.2837104696,,,False,False,False,False
Region_03,Video_YouTube,2023-10-02,1515.4810339612714,113116.62305853564,,,False,False,False,False
Region_03,Video_YouTube,2023-10-09,1409.7007621343955,125563.22234181076,,,False,False,False,False
Region_03,Video_YouTube,2023-10-16,1404.1945400959826,117162.73460531145,,,False,False,False,False
Region_03,Video_YouTube,2023-10-23,1510.652766737308,137582.84364924164,,,False,False,False,False
Region_03,Video_YouTube,2023-10-30,1410.1573458226692,127174.15866113549,,,False,False,False,False
Region_03,Video_YouTube,2023-11-06,1464.6505427686725,105878.17057730151,,,False,False,False,False
Region_03,Video_YouTube,2023-11-13,1384.3557149205162,99949.11955680606,,,False,False,False,False
Region_03,Video_YouTube,2023-11-20,1599.4045793386556,123584.6046468191,,,False,False,False,False
Region_03,Video_YouTube,2023-11-27,1769.8441547643663,132703.00457174028,,,False,False,False,False
Region_03,Video_YouTube,2023-12-04,1744.6399727625085,156792.3034898696,,,False,False,False,False
Region_03,Video_YouTube,2023-12-11,1902.599271026011,164218.94787148433,,,False,False,False,False
Region_03,Video_YouTube,2023-12-18,1776.8062990794876,165270.67218648485,,,False,False,False,False
Region_03,Video_YouTube,2023-12-25,1948.9515476895683,168981.43740736067,,,False,False,False,False
Region_04,Affiliate,2021-01-04,2018.1940366998183,189845.91439564343,,,False,False,False,False
Region_04,Affiliate,2021-01-11,2136.369791754043,200137.2706717724,,,False,False,False,False
Region_04,Affiliate,2021-01-18,1849.214228009694,199775.1450928005,,,False,False,False,False
Region_04,Affiliate,2021-01-25,1924.363040423048,200036.02653069276,,,False,False,False,False
Region_04,Affiliate,2021-02-01,1863.4693069594025,145077.11000903838,,,False,False,False,False
Region_04,Affiliate,2021-02-08,2065.6428590582304,203330.8793121484,,,False,False,False,False
Region_04,Affiliate,2021-02-15,1925.678891487336,195000.22735991477,,,False,False,False,False
Region_04,Affiliate,2021-02-22,1910.5393290392583,184674.74522609223,,,False,False,False,False
Region_04,Affiliate,2021-03-01,1867.9007621550545,189809.65719224457,,,False,False,False,False
Region_04,Affiliate,2021-03-08,1877.1730023983143,156642.8398938271,,,False,False,False,False
Region_04,Affiliate,2021-03-15,1714.981872414796,129214.0894140942,,,False,False,False,False
Region_04,Affiliate,2021-03-22,1595.4199739244789,144714.14318107994,,,False,False,False,False
Region_04,Affiliate,2021-03-29,1792.0822987281892,184338.38864078655,,,False,False,False,False
Region_04,Affiliate,2021-04-05,1553.5580093947356,112530.2813957114,,,False,False,False,False
Region_04,Affiliate,2021-04-12,1784.2381143353898,163990.26670061087,,,False,False,False,False
Region_04,Affiliate,2021-04-19,1836.430391038796,151520.02153618328,,,False,False,False,False
Region_04,Affiliate,2021-04-26,1678.4849705801005,163825.09290997975,,,False,False,False,False
Region_04,Affiliate,2021-05-03,1802.1703093747087,219192.8153416472,,,False,False,False,False
Region_04,Affiliate,2021-05-10,1684.9679912648376,164876.90313443707,,,False,False,False,False
Region_04,Affiliate,2021-05-17,1826.5566473132071,180702.58127487576,,,False,False,False,False
Region_04,Affiliate,2021-05-24,1647.8336254919832,179209.36353631475,,,False,False,False,False
Region_04,Affiliate,2021-05-31,1497.7558101710065,150095.04143389352,,,False,False,False,False
Region_04,Affiliate,2021-06-07,1679.0306094477455,164331.81034586247,,,False,False,False,False
Region_04,Affiliate,2021-06-14,1836.08477554652,201435.70399210084,,,False,False,False,False
Region_04,Affiliate,2021-06-21,1731.555838428356,181522.43120349912,,,False,False,False,False
Region_04,Affiliate,2021-06-28,1643.0327284487196,169114.5880456484,,,False,False,False,False
Region_04,Affiliate,2021-07-05,1713.938810104977,169031.70319748097,,,False,False,False,False
Region_04,Affiliate,2021-07-12,1769.9385625782468,170973.4961287694,,,False,False,False,False
Region_04,Affiliate,2021-07-19,1678.9146764048296,184018.23081409812,,,False,False,False,False
Region_04,Affiliate,2021-07-26,1922.8110917746988,185919.19606714344,,,False,False,False,False
Region_04,Affiliate,2021-08-02,1643.1906389912883,185849.15262628323,,,False,False,False,False
Region_04,Affiliate,2021-08-09,1773.018429389021,159674.7559235383,,,False,False,False,False
Region_04,Affiliate,2021-08-16,1751.926650320149,202201.49633294425,,,False,False,False,False
Region_04,Affiliate,2021-08-23,1628.609475530001,170732.9709418728,,,False,False,False,False
Region_04,Affiliate,2021-08-30,1651.5026653880288,149905.07695032356,,,False,False,False,False
Region_04,Affiliate,2021-09-06,1775.724945544225,186844.5166090879,,,False,False,False,False
Region_04,Affiliate,2021-09-13,1701.2704622165036,159415.69090722915,,,False,False,False,False
Region_04,Affiliate,2021-09-20,1720.6872479806625,172644.87951652065,,,False,False,False,False
Region_04,Affiliate,2021-09-27,1563.9967960089375,148971.06103000813,,,False,False,False,False
Region_04,Affiliate,2021-10-04,1764.0572046855627,174076.58665995445,,,False,False,False,False
Region_04,Affiliate,2021-10-11,1748.5868592964127,192120.2000591565,,,False,False,False,False
Region_04,Affiliate,2021-10-18,1743.8858251905458,183669.36417207,,,False,False,False,False
Region_04,Affiliate,2021-10-25,1819.438793481931,162578.62731042085,,,False,False,False,False
Region_04,Affiliate,2021-11-01,1799.8126265831067,161748.5720097304,,,False,False,False,False
Region_04,Affiliate,2021-11-08,1843.2198275526987,189381.1584517304,,,False,False,False,False
Region_04,Affiliate,2021-11-15,1943.6727080152968,201153.48637640223,,,False,False,False,False
Region_04,Affiliate,2021-11-22,1989.1771364937829,185944.2210707961,,,False,False,False,False
Region_04,Affiliate,2021-11-29,2336.2358627404874,273921.8270088892,,,False,False,False,False
Region_04,Affiliate,2021-12-06,2234.6552584887645,242404.2165669756,,,False,False,False,False
Region_04,Affiliate,2021-12-13,2047.751531695102,192357.366694792,,,False,False,False,False
Region_04,Affiliate,2021-12-20,2364.0763485026505,219935.00035148545,,,False,False,False,False
Region_04,Affiliate,2021-12-27,2050.390052194895,200420.7504543225,,,False,False,False,False
Region_04,Affiliate,2022-01-03,2039.3710837781107,197280.42879314345,,,False,False,False,False
Region_04,Affiliate,2022-01-10,2058.260311828378,233375.10517775523,,,False,False,False,False
Region_04,Affiliate,2022-01-17,1740.173199739863,192021.4590447687,,,False,False,False,False
Region_04,Affiliate,2022-01-24,1936.606684130956,194341.01923698976,,,False,False,False,False
Region_04,Affiliate,2022-01-31,1930.347044435228,206574.3806913898,,,False,False,False,False
Region_04,Affiliate,2022-02-07,2016.611498810585,218959.4024434049,,,False,False,False,False
Region_04,Affiliate,2022-02-14,2023.741683274639,203556.6562559912,,,False,False,False,False
Region_04,Affiliate,2022-02-21,1952.447879545336,203266.10081359092,,,False,False,False,False
Region_04,Affiliate,2022-02-28,1908.9228350377764,202578.62112332904,,,False,False,False,False
Region_04,Affiliate,2022-03-07,1977.7241345364807,207654.88915251815,,,False,False,False,False
Region_04,Affiliate,2022-03-14,1857.20759292392,171805.64528910618,,,False,False,False,False
Region_04,Affiliate,2022-03-21,1792.1745583631257,167474.13641215,,,False,False,False,False
Region_04,Affiliate,2022-03-28,1768.1710070428985,171787.1830381156,,,False,False,False,False
Region_04,Affiliate,2022-04-04,1896.631010769903,176722.89099008194,,,False,False,False,False
Region_04,Affiliate,2022-04-11,1728.0217552521317,149132.83052879167,,,False,False,False,False
Region_04,Affiliate,2022-04-18,1659.0310735831715,177505.06139764164,,,False,False,False,False
Region_04,Affiliate,2022-04-25,1541.4316217948565,159576.3686275433,,,False,False,False,False
Region_04,Affiliate,2022-05-02,1575.1946603740903,137773.6866134909,,,False,False,False,False
Region_04,Affiliate,2022-05-09,1651.471519721462,161216.02493813282,,,False,False,False,False
Region_04,Affiliate,2022-05-16,1680.5316913559218,164984.54957186486,,,False,False,False,False
Region_04,Affiliate,2022-05-23,1643.0425798956633,167321.04356608182,,,False,False,False,False
Region_04,Affiliate,2022-05-30,1719.1457889563594,154285.60677859635,,,False,False,False,False
Region_04,Affiliate,2022-06-06,1641.8852015028592,143396.83505157934,,,False,False,False,False
Region_04,Affiliate,2022-06-13,1613.7667805769345,169985.5948382952,,,False,False,False,False
Region_04,Affiliate,2022-06-20,1741.8752234892197,149416.27945417343,,,False,False,False,False
Region_04,Affiliate,2022-06-27,1809.114866733565,176750.92505330747,,,False,False,False,False
Region_04,Affiliate,2022-07-04,1598.472772766558,154719.08593096578,,,False,False,False,False
Region_04,Affiliate,2022-07-11,1710.2375528239563,168928.24429885132,,,False,False,False,False
Region_04,Affiliate,2022-07-18,1536.083446055986,157539.76588626488,,,False,False,False,False
Region_04,Affiliate,2022-07-25,1569.566624193713,184164.0236647553,,,False,False,False,False
Region_04,Affiliate,2022-08-01,1640.7117134290493,139819.3294452886,,,False,False,False,False
Region_04,Affiliate,2022-08-08,1788.4708394604731,195232.14142782503,,,False,False,False,False
Region_04,Affiliate,2022-08-15,1625.3796979374492,126430.89118390328,,,False,False,False,False
Region_04,Affiliate,2022-08-22,1622.503490680453,186514.99199486672,,,False,False,False,False
Region_04,Affiliate,2022-08-29,1693.4523927136204,138055.05198614273,,,False,False,False,False
Region_04,Affiliate,2022-09-05,1694.2077886388672,216161.3025454769,,,False,False,False,False
Region_04,Affiliate,2022-09-12,1627.3232641501284,156511.56402565973,,,False,False,False,False
Region_04,Affiliate,2022-09-19,1872.3388018020617,213022.29628251152,,,False,False,False,False
Region_04,Affiliate,2022-09-26,1678.384612919608,187057.78489219365,,,False,False,False,False
Region_04,Affiliate,2022-10-03,1720.39276992207,164691.4784837408,,,False,False,False,False
Region_04,Affiliate,2022-10-10,1692.8457173892225,163302.81425062008,,,False,False,False,False
Region_04,Affiliate,2022-10-17,1792.0616012192502,164814.56267490925,,,False,False,False,False
Region_04,Affiliate,2022-10-24,1904.63055627784,206065.7430081388,,,False,False,False,False
Region_04,Affiliate,2022-10-31,2000.4721444464428,191752.71524550943,,,False,False,False,False
Region_04,Affiliate,2022-11-07,1831.347986377579,168734.10512327915,,,False,False,False,False
Region_04,Affiliate,2022-11-14,2082.918001866232,219788.9094609584,,,False,False,False,False
Region_04,Affiliate,2022-11-21,2096.9241938538694,191698.56096236067,,,False,False,False,False
Region_04,Affiliate,2022-11-28,2204.052358659738,213272.26822586436,,,False,False,False,False
Region_04,Affiliate,2022-12-05,2129.645756310654,215257.81015780053,,,False,False,False,False
Region_04,Affiliate,2022-12-12,2133.726301587198,200095.9748439611,,,False,False,False,False
Region_04,Affiliate,2022-12-19,2242.10319095344,213455.77487777933,,,False,False,False,False
Region_04,Affiliate,2022-12-26,2202.2144920041706,256757.47119042548,,,False,False,False,False
Region_04,Affiliate,2023-01-02,2206.727364945857,216211.534238234,,,False,False,False,False
Region_04,Affiliate,2023-01-09,1991.6698624548235,192131.66721417985,,,False,False,False,False
Region_04,Affiliate,2023-01-16,1913.99760441084,188077.04892859716,,,False,False,False,False
Region_04,Affiliate,2023-01-23,1736.4651762271658,181720.0332450677,,,False,False,False,False
Region_04,Affiliate,2023-01-30,1836.4952556301705,165611.19140555008,,,False,False,False,False
Region_04,Affiliate,2023-02-06,1961.103835866256,204670.0606482724,,,False,False,False,False
Region_04,Affiliate,2023-02-13,1884.095863735764,193291.66445092796,,,False,False,False,False
Region_04,Affiliate,2023-02-20,2045.6359020232887,171059.8240000631,,,False,False,False,False
Region_04,Affiliate,2023-02-27,1802.6821674666223,215696.29900498805,,,False,False,False,False
Region_04,Affiliate,2023-03-06,1832.4980672923868,212073.2305522332,,,False,False,False,False
Region_04,Affiliate,2023-03-13,1791.3212779624423,165350.48694938785,,,False,False,False,False
Region_04,Affiliate,2023-03-20,1903.4168046718028,170132.59805919637,,,False,False,False,False
Region_04,Affiliate,2023-03-27,1706.0744715696103,174542.879027769,,,False,False,False,False
Region_04,Affiliate,2023-04-03,1773.509088403392,153783.22439707114,,,False,False,False,False
Region_04,Affiliate,2023-04-10,1733.5712553139854,198697.2027173751,,,False,False,False,False
Region_04,Affiliate,2023-04-17,1784.5659710331906,170289.51953706995,,,False,False,False,False
Region_04,Affiliate,2023-04-24,1773.0954772332936,208528.92385202376,,,False,False,False,False
Region_04,Affiliate,2023-05-01,1692.925674531168,155895.83338459674,,,False,False,False,False
Region_04,Affiliate,2023-05-08,1556.2167063985837,153885.32235045644,,,False,False,False,False
Region_04,Affiliate,2023-05-15,1673.6323776243985,189974.10766790103,,,False,False,False,False
Region_04,Affiliate,2023-05-22,1691.1136575893229,163732.42146521842,,,False,False,False,False
Region_04,Affiliate,2023-05-29,1717.0796163140558,176444.13497998912,,,False,False,False,False
Region_04,Affiliate,2023-06-05,1631.4134934204658,181977.4675005159,,,False,False,False,False
Region_04,Affiliate,2023-06-12,1792.1115707992533,169518.15225053276,,,False,False,False,False
Region_04,Affiliate,2023-06-19,1693.9531469823569,149315.4548457929,,,False,False,False,False
Region_04,Affiliate,2023-06-26,1616.716013016643,139727.77504045618,,,False,False,False,False
Region_04,Affiliate,2023-07-03,1654.5836282214436,175398.90796545372,,,False,False,False,False
Region_04,Affiliate,2023-07-10,1864.37763147188,193828.80333321675,,,False,False,False,False
Region_04,Affiliate,2023-07-17,1750.250068718472,194628.9990553178,,,False,False,False,False
Region_04,Affiliate,2023-07-24,1784.258254907768,173602.55146378608,,,False,False,False,False
Region_04,Affiliate,2023-07-31,1607.278677548715,139301.26289135328,,,False,False,False,False
Region_04,Affiliate,2023-08-07,1635.9559495082203,129298.31674110766,,,False,False,False,False
Region_04,Affiliate,2023-08-14,1636.6621559087705,218028.40151759307,,,False,False,False,False
Region_04,Affiliate,2023-08-21,1709.238949515598,180171.77484502495,,,False,False,False,False
Region_04,Affiliate,2023-08-28,1679.2007319988832,170232.86384001892,,,False,False,False,False
Region_04,Affiliate,2023-09-04,1653.5745986888085,170029.76841910149,,,False,False,False,False
Region_04,Affiliate,2023-09-11,1665.362017348548,144326.60459308536,,,False,False,False,False
Region_04,Affiliate,2023-09-18,1632.68902589385,150793.50005666885,,,False,False,False,False
Region_04,Affiliate,2023-09-25,1689.0407614411522,201072.18436802685,,,False,False,False,False
Region_04,Affiliate,2023-10-02,1812.2820354094133,193560.8162128214,,,False,False,False,False
Region_04,Affiliate,2023-10-09,1604.6338381323624,148666.56991332368,,,False,False,False,False
Region_04,Affiliate,2023-10-16,1787.3688386697293,158100.8734875475,,,False,False,False,False
Region_04,Affiliate,2023-10-23,1922.4439447836105,182581.7539576286,,,False,False,False,False
Region_04,Affiliate,2023-10-30,1827.7634406704412,177100.99748514383,,,False,False,False,False
Region_04,Affiliate,2023-11-06,1856.6505267199252,227889.04410415053,,,False,False,False,False
Region_04,Affiliate,2023-11-13,2068.8519094089675,203026.65354357843,,,False,False,False,False
Region_04,Affiliate,2023-11-20,1946.1023828772688,172784.2319498614,,,False,False,False,False
Region_04,Affiliate,2023-11-27,2101.157297452338,208888.0028043768,,,False,False,False,False
Region_04,Affiliate,2023-12-04,2035.2311072447485,208974.7458658057,,,False,False,False,False
Region_04,Affiliate,2023-12-11,1965.543433436272,172929.55097645544,,,False,False,False,False
Region_04,Affiliate,2023-12-18,2127.784309818366,221510.04705197047,,,False,False,False,False
Region_04,Affiliate,2023-12-25,1975.083716904724,222888.70518182547,,,False,False,False,False
Region_04,Out_of_Home,2021-01-04,2379.7136776966463,505278.5231320278,,,False,False,False,False
Region_04,Out_of_Home,2021-01-11,2280.080918963202,645350.9667975687,,,False,False,False,False
Region_04,Out_of_Home,2021-01-18,2272.494404810764,541703.2449432829,,,False,False,False,False
Region_04,Out_of_Home,2021-01-25,2343.20149215293,653600.8315692918,,,False,False,False,False
Region_04,Out_of_Home,2021-02-01,2553.135933485663,646013.8117872211,,,False,False,False,False
Region_04,Out_of_Home,2021-02-08,2380.624163936256,585650.9803855054,,,True,False,True,False
Region_04,Out_of_Home,2021-02-15,2208.112394386849,525288.1489837897,,,False,False,False,False
Region_04,Out_of_Home,2021-02-22,2438.760333632404,675277.4715643392,,,False,False,False,False
Region_04,Out_of_Home,2021-03-01,2394.7621773498745,586236.9480259398,,,False,False,False,False
Region_04,Out_of_Home,2021-03-08,2211.4616749571387,519551.5650853593,,,False,False,False,False
Region_04,Out_of_Home,2021-03-15,2097.514334394609,492451.857938986,,,False,False,False,False
Region_04,Out_of_Home,2021-03-22,2132.943450916223,568606.4755272019,,,False,False,False,False
Region_04,Out_of_Home,2021-03-29,2000.6637791921396,595858.6270363231,,,False,False,False,False
Region_04,Out_of_Home,2021-04-05,1793.403695265553,361943.4198354377,,,False,False,False,False
Region_04,Out_of_Home,2021-04-12,2019.6832528108448,668121.5086523957,,,False,False,False,False
Region_04,Out_of_Home,2021-04-19,2051.3470248057524,519675.1582049269,,,True,False,False,False
Region_04,Out_of_Home,2021-04-26,2083.01079680066,551861.8134316526,,,False,False,False,False
Region_04,Out_of_Home,2021-05-03,1863.052648443032,445880.55150042265,,,False,False,False,False
Region_04,Out_of_Home,2021-05-10,1950.830358759552,487536.184510045,,,False,False,False,False
Region_04,Out_of_Home,2021-05-17,1950.708114211951,497156.3982624919,,,False,False,False,False
Region_04,Out_of_Home,2021-05-24,1933.3728148302264,435205.08021781046,,,False,False,False,False
Region_04,Out_of_Home,2021-05-31,1934.9753822116768,446298.2176736509,,,False,False,False,False
Region_04,Out_of_Home,2021-06-07,1926.3633887493063,542154.839781231,,,False,False,False,False
Region_04,Out_of_Home,2021-06-14,1942.1949299752755,415733.7261894956,,,False,False,False,False
Region_04,Out_of_Home,2021-06-21,1993.1777636118245,520763.0081279884,,,False,False,False,False
Region_04,Out_of_Home,2021-06-28,2040.467895090403,491562.1438966359,,,False,False,False,False
Region_04,Out_of_Home,2021-07-05,1847.471190607818,419560.6040925346,,,False,False,False,False
Region_04,Out_of_Home,2021-07-12,1901.207378657522,578907.8144948533,,,False,False,False,False
Region_04,Out_of_Home,2021-07-19,1876.5662414510684,426432.5903099688,,,False,False,False,False
Region_04,Out_of_Home,2021-07-26,1862.203799774117,415802.8970595619,,,False,False,False,False
Region_04,Out_of_Home,2021-08-02,1765.995531557455,433320.7515289669,,,False,False,False,False
Region_04,Out_of_Home,2021-08-09,1862.5168415363974,443549.7057131634,,,True,False,False,False
Region_04,Out_of_Home,2021-08-16,1959.03815151534,490072.1363595148,,,False,False,False,False
Region_04,Out_of_Home,2021-08-23,1896.99251006248,481675.47078894,,,False,False,False,False
Region_04,Out_of_Home,2021-08-30,1910.222693838808,488894.4186204152,,,False,False,False,False
Region_04,Out_of_Home,2021-09-06,1951.2560148906523,481807.7177188222,,,False,False,False,False
Region_04,Out_of_Home,2021-09-13,2051.352263406057,478063.6888663533,,,False,False,False,False
Region_04,Out_of_Home,2021-09-20,1874.496766464472,499766.7323747373,,,False,False,False,False
Region_04,Out_of_Home,2021-09-27,1811.084091929776,447742.0355251086,,,False,False,False,False
Region_04,Out_of_Home,2021-10-04,1923.469136650992,457615.6246806475,,,False,False,False,False
Region_04,Out_of_Home,2021-10-11,2145.66829375898,621982.1225776756,,,False,False,False,False
Region_04,Out_of_Home,2021-10-18,1873.6954096158277,462775.6398762832,,,False,False,False,False
Region_04,Out_of_Home,2021-10-25,2100.968764897899,585846.6892956453,,,False,False,False,False
Region_04,Out_of_Home,2021-11-01,2223.5658726594306,628450.2817933416,,,False,False,False,False
Region_04,Out_of_Home,2021-11-08,1935.2011269420104,550286.7269193444,,,False,False,False,False
Region_04,Out_of_Home,2021-11-15,2314.1722223193847,619943.7517349164,,,False,False,False,False
Region_04,Out_of_Home,2021-11-22,2428.031552974279,606969.4357014841,,,False,False,False,False
Region_04,Out_of_Home,2021-11-29,2399.653601984891,596083.7296737,,,False,False,False,False
Region_04,Out_of_Home,2021-12-06,2404.181363590979,586550.2617861478,,,False,False,False,False
Region_04,Out_of_Home,2021-12-13,2427.67974802935,488679.7250340841,,,False,False,False,False
Region_04,Out_of_Home,2021-12-20,2440.0779476967164,655482.4851464907,,,False,False,False,False
Region_04,Out_of_Home,2021-12-27,2365.7270274769808,612376.8597593138,,,True,False,False,False
Region_04,Out_of_Home,2022-01-03,2291.376107257245,622140.4690753476,,,False,False,False,False
Region_04,Out_of_Home,2022-01-10,2218.93035452731,548279.953307055,,,False,False,False,False
Region_04,Out_of_Home,2022-01-17,2328.510248951293,622144.3370868841,,,False,False,False,False
Region_04,Out_of_Home,2022-01-24,2111.8653790944163,460025.4593798394,,,False,False,False,False
Region_04,Out_of_Home,2022-01-31,2086.995468994384,464174.1541224298,,,False,False,False,False
Region_04,Out_of_Home,2022-02-07,2431.2203808619643,474486.4700491998,,,False,False,False,False
Region_04,Out_of_Home,2022-02-14,2253.534540079544,555865.2388002567,,,False,False,False,False
Region_04,Out_of_Home,2022-02-21,2196.1948446084143,508230.25656864967,,,False,False,False,False
Region_04,Out_of_Home,2022-02-28,2174.710245913778,496715.86665365,,,False,False,False,False
Region_04,Out_of_Home,2022-03-07,2148.573693296855,555423.2186007218,,,False,False,False,False
Region_04,Out_of_Home,2022-03-14,2012.070420213805,482062.8261055256,,,False,False,False,False
