geo,time,population,price_index,promo_flag,holiday_flag,temperature_c,consumer_climate_index,competitor_spend_proxy_eur,organic_search_clicks,social_organic_reach,distribution_points,assortment_breadth_skus,revenue_eur,website_sessions
Region_02,2022-09-19,2297686.9103863616,98.60250010494599,0,0,12.323621914927688,3.21117468018157,9100.753928302776,958.5784964268314,5250.601122148788,3.0,3178,204926.3392289528,5161.1501053787515
Region_02,2022-09-26,2297686.9103863616,98.55164016639351,0,0,12.990653094148183,3.0279629962861767,7189.190439799401,1064.1160387376044,4290.925315646153,3.0,3180,218591.46033943573,5604.745898723517
Region_02,2022-10-03,2297686.9103863616,98.34552636502468,0,0,10.813160936169243,3.286693791170684,8950.143189124034,1005.74714814678,5400.6312441772725,3.0,3182,212764.84140892763,5015.103491228052
Region_02,2022-10-10,2297686.9103863616,98.78835254392271,0,0,7.899242946452283,3.198079066523142,7042.219810863442,950.8300393351383,5298.029492706261,3.0,3184,221944.99233710716,5031.7891825428205
Region_02,2022-10-17,2297686.9103863616,98.81858319642346,0,0,6.561933542923963,3.2327825108947255,9164.365366493876,1197.8012199764266,5527.186101479348,3.0,3186,228641.45194601448,5500.8861164925265
Region_02,2022-10-24,2297686.9103863616,98.41934885683736,1,0,9.967993612929257,3.4114455031202007,9747.267738471131,1155.745466967558,6381.251613904665,3.0,3188,227853.15734885994,5617.363364262181
Region_02,2022-10-31,2297686.9103863616,98.9051653617089,1,0,4.720467735745876,3.2274395246882395,10384.242644666398,1395.4997444515259,6141.909947679539,3.0,3190,227849.48350412957,5012.701916275803
Region_02,2022-11-07,2297686.9103863616,99.26956105412829,0,0,4.625578175298891,3.467771443150677,8715.633427271334,1108.325967372884,6161.793562841807,3.0,3192,194683.98022647598,4957.538972858288
Region_02,2022-11-14,2297686.9103863616,98.56406933534134,0,1,5.253774192000436,3.3880093191342215,9886.696053194873,1169.0025337350041,6285.009575290213,3.0,3194,225969.0501161391,5257.959356742151
Region_02,2022-11-21,2297686.9103863616,98.69020265767136,0,1,3.6835963410164663,3.4414242992483275,7716.799786519855,1073.4973359260637,6677.649944225379,3.0,3196,227104.73165606137,5616.171134192928
Region_02,2022-11-28,2297686.9103863616,98.33266426287878,0,1,4.276836880194185,2.647872880745693,10216.165230921919,1012.2847281395032,7549.126803982051,3.0,3198,250229.9589487716,5489.8104507560065
Region_02,2022-12-05,2297686.9103863616,97.9619453664787,0,1,0.7146936066375367,2.5466722984186103,9778.276721063688,1122.6270031178055,7759.386849395707,3.0,3200,240198.62551239575,5276.562783528638
Region_02,2022-12-12,2297686.9103863616,98.89670269713496,0,1,2.204270982657089,2.925734894924103,7837.641297030033,1022.0224715587767,7550.578640131033,3.0,3202,235956.0473345982,5645.033356040211
Region_02,2022-12-19,2297686.9103863616,98.95883839136086,1,1,3.24899858160541,3.1341380510597134,9569.021659054908,1090.7472962600802,6768.003519994175,3.0,3204,248581.04281421026,5449.435926938838
Region_02,2022-12-26,2297686.9103863616,98.85006914710388,0,0,3.079938622741528,3.400101735362831,10406.543127868295,1110.795512385072,6631.6394246106875,3.0,3206,209178.41720313704,5411.032238384469
Region_02,2023-01-02,2297686.9103863616,98.89254475975169,0,0,1.14132008554396,3.416097038721257,8942.126839004064,1116.0654999973253,7286.8269187335,3.0,3208,228465.67381850677,5027.041146633332
Region_02,2023-01-09,2297686.9103863616,99.32966489116633,0,0,0.525763940318817,3.9189793895885785,7811.520876381127,1014.6358848259331,6700.679031471485,3.0,3210,219617.5303061145,5270.079008470225
Region_02,2023-01-16,2297686.9103863616,98.97886265318961,0,0,2.553035121719892,4.005511004559209,9076.057882928171,1024.2132532576643,5641.404497567747,3.0,3212,227202.62750601882,5941.93533454194
Region_02,2023-01-23,2297686.9103863616,98.71343766846911,0,0,0.5511760900806124,3.807480979896696,9600.778469425699,898.5665944295195,6949.139201065667,3.0,3214,194033.4873643122,5321.430479561662
Region_02,2023-01-30,2297686.9103863616,99.04177339754227,0,0,4.842757688720178,4.06402324242898,7802.729872554154,1199.1886635239066,5645.129306765816,3.0,3216,224115.09474714196,5196.816592683208
Region_02,2023-02-06,2297686.9103863616,98.28357875229709,0,0,3.6522422192121926,4.340802750275503,7597.581575446476,960.9014626791392,6152.879279121296,3.0,3218,212259.56506565545,5311.636251443574
Region_02,2023-02-13,2297686.9103863616,98.77896467275174,0,0,2.9666966502982395,4.529680117705738,9556.484458798324,1040.210275192925,5648.705904201905,3.0,3220,213161.71216038358,5425.178909843567
Region_02,2023-02-20,2297686.9103863616,97.97637480533996,0,0,3.1132666229944936,4.408799951466737,9998.891796319422,929.863432448968,5934.644086426159,3.0,3222,231663.29900160278,5613.8538843934275
Region_02,2023-02-27,2297686.9103863616,97.85349140105225,0,0,4.505897027462198,4.493241603087708,12200.051534628783,986.384480138884,6641.16667045027,3.0,3224,212242.300180851,5542.377583093789
Region_02,2023-03-06,2297686.9103863616,97.05407496446858,0,0,3.9393180221332385,4.911239061387627,9765.302746478668,836.7132175625993,5661.7338054149795,3.0,3226,222038.65097758203,5169.166050688518
Region_02,2023-03-13,2297686.9103863616,96.52594913350141,0,0,7.905329508967182,5.054504059736498,7371.449175632915,803.2754688416613,5194.098762121087,3.0,3228,206046.46563997853,5706.25641765928
Region_02,2023-03-20,2297686.9103863616,97.17478256280388,1,0,6.881204799268614,4.611175298728841,12000.44946457072,808.5220757560105,6149.936243026078,3.0,3230,231175.36418567275,5576.726428130876
Region_02,2023-03-27,2297686.9103863616,97.69701149972124,0,0,9.635214200591497,4.422546184987987,10352.46489968083,958.0119883411447,4771.8124074433945,3.0,3232,198762.48975094993,5231.419374833108
Region_02,2023-04-03,2297686.9103863616,98.2726726496103,0,0,10.806318576193572,4.21996658291022,6541.626961932487,937.8824959075324,5254.724605689046,3.0,3234,214365.4556980622,5307.726907532005
Region_02,2023-04-10,2297686.9103863616,97.5481785078411,0,0,12.413289289866816,3.9936695593459954,7571.817051569508,935.7800672870643,4459.021941733913,3.0,3236,219121.07336766357,5484.507503978807
Region_02,2023-04-17,2297686.9103863616,97.02265042874026,0,0,12.292296709792797,3.36028426867248,8209.096023014601,1016.9636499117969,5350.540747426016,3.0,3238,227323.2486523766,5612.181322874803
Region_02,2023-04-24,2297686.9103863616,97.19258671315583,0,0,14.524690653085546,3.9274575270078182,10021.084291662626,839.1597942121911,5413.544115861296,3.0,3240,206315.1801711224,4941.3440766446
Region_02,2023-05-01,2297686.9103863616,97.55024545824551,0,0,15.796951028459786,3.664571243104957,6184.5752486489955,922.8588312384879,5384.077866566664,3.0,3242,208630.94800610968,5340.743030796434
Region_02,2023-05-08,2297686.9103863616,97.15048861569619,0,0,14.931840729584216,3.423386750242053,8680.765459008215,875.1268902809347,4845.36014390928,3.0,3244,206375.86544617178,5290.481387055227
Region_02,2023-05-15,2297686.9103863616,96.86102792442423,0,0,15.782771128264299,2.8408742137239087,9935.695732999722,804.6558791423508,4977.250995594241,3.0,3246,210948.49287525323,5159.972870429962
Region_02,2023-05-22,2297686.9103863616,96.29535410139492,0,0,15.151875286946009,3.1008029091320033,5776.856700942275,890.0670261444361,4893.082626821874,3.0,3248,204921.72725618305,5173.022098203521
Region_02,2023-05-29,2297686.9103863616,97.12447674668569,0,0,15.10243387631073,3.073543453265215,9884.722037603186,934.520956841517,4519.771093478545,3.0,3250,192887.50067362623,5619.065008351151
Region_02,2023-06-05,2297686.9103863616,96.88699884715892,0,0,19.006759969192338,2.9682693717403454,10064.53734684762,844.6697856476223,5612.367558987342,3.0,3252,203751.24090684042,5466.340041062285
Region_02,2023-06-12,2297686.9103863616,96.90264499896531,0,0,18.38874551014285,2.8788689660061806,7783.286616269771,911.2429912716135,5437.879210845624,3.0,3254,214352.04378216053,5935.491493159359
Region_02,2023-06-19,2297686.9103863616,96.94446730007662,0,0,18.79777812378196,3.0552102836862676,7433.400929931254,811.8793632271589,4618.523104133647,3.0,3256,211119.0717342246,5132.873268875971
Region_02,2023-06-26,2297686.9103863616,97.49727752681353,0,0,17.055606582636194,2.911203830483741,7765.047240418777,1086.3316667188883,4766.169945799784,3.0,3258,219280.30955869236,5348.5559802565895
Region_02,2023-07-03,2297686.9103863616,97.02104424449732,0,0,20.435882255418363,2.3145335116784675,5918.966707925274,749.4148200030702,4856.095589927472,3.0,3260,221689.11947934664,5375.444219481772
Region_02,2023-07-10,2297686.9103863616,97.6051746616104,0,0,17.598750106027385,1.9270727293844594,8415.2714887545,978.7406202390694,4704.256551029984,3.0,3262,207918.99378334457,5548.496629207586
Region_02,2023-07-17,2297686.9103863616,96.96581430379956,0,0,16.564773470180413,1.5240312863637553,9133.198958837555,813.1062746751439,4836.034557121342,3.0,3264,196713.03127392055,5665.218551840063
Region_02,2023-07-24,2297686.9103863616,97.54867443268841,1,0,16.619618753688567,1.6066266387869317,7360.118654342332,858.3760592540393,4697.536562723386,3.0,3266,232573.89857770738,5327.5070217360735
Region_02,2023-07-31,2297686.9103863616,96.69102464013605,0,0,19.44043563030454,1.8856323509468762,10224.471474960163,880.2180089508644,4239.659442717072,3.0,3268,213713.3194877761,5039.918610956769
Region_02,2023-08-07,2297686.9103863616,96.638746814202,0,0,14.917299488134557,2.3253740399079215,8974.270509721122,1004.8208950841191,4518.320373767217,3.0,3270,212148.11533088348,5137.9444669492495
Region_02,2023-08-14,2297686.9103863616,97.45146542505344,0,0,14.86140222028457,1.8349057147275456,9188.74380894911,985.8584351119636,4238.605307546228,3.0,3272,226532.02854046234,5329.528052064008
Region_02,2023-08-21,2297686.9103863616,97.80009347917627,0,0,19.652745243823176,2.0209867424033217,8320.123298762071,884.3532152718157,4634.272938771906,3.0,3274,217126.6491396003,5581.753354307029
Region_02,2023-08-28,2297686.9103863616,98.0107146234969,0,0,15.956074578336567,1.8364653847419952,9879.21609422364,992.961923443724,4929.42229818808,3.0,3276,214617.67875655924,4950.659949456915
Region_02,2023-09-04,2297686.9103863616,97.4865070526848,0,0,12.618201608212331,2.713502808086658,10724.819947884132,1077.7204753147569,4301.673543870158,3.0,3278,216486.92415930828,5036.381274953279
Region_02,2023-09-11,2297686.9103863616,97.11910643060062,0,0,11.2146680583221,3.128569047282029,8313.23461943973,967.7340142665514,5051.467951422482,3.0,3280,224333.83828442858,5545.344854159061
Region_02,2023-09-18,2297686.9103863616,97.7913043411162,0,0,9.405479524278395,3.639137670922376,9905.907926009362,910.0082097830737,4636.775533790267,3.0,3282,207213.21498419257,4987.722853642118
Region_02,2023-09-25,2297686.9103863616,98.02747408674469,0,0,11.109964661374915,3.879869616996368,9922.259746616362,1048.638131280877,5061.1137874055175,3.0,3284,206439.06039185546,5067.411260444366
Region_02,2023-10-02,2297686.9103863616,98.47259871024498,0,0,11.092030531683225,3.994436075938926,9408.910494211132,1048.6468267805294,5360.096227564032,3.0,3286,212853.74737779977,5660.913508541831
Region_02,2023-10-09,2297686.9103863616,98.50949561648535,0,0,11.31390387280886,3.8736611847277502,11364.957330530544,1146.610830074083,4598.264366277521,3.0,3288,204830.23172139408,5323.891947913718
Region_02,2023-10-16,2297686.9103863616,98.3686298744786,0,0,5.244499313954382,3.6938649414801987,7924.847865633604,939.0143914350525,5430.378522809371,3.0,3290,216313.21300106143,5293.999726842548
Region_02,2023-10-23,2297686.9103863616,98.75196068971633,0,0,5.175088649800568,3.4538334153929044,8295.758221049402,960.6373492404126,4610.444498230784,3.0,3292,217253.10392819496,5733.141063164117
Region_02,2023-10-30,2297686.9103863616,98.8816372069443,0,0,6.102888757299535,3.639106112811505,7865.079678784509,1129.6411466745574,6197.162947670373,3.0,3294,216718.89160398796,5117.543633679557
Region_02,2023-11-06,2297686.9103863616,98.79665720640028,0,0,9.63698710993937,4.107226952562095,9852.545226456628,1213.4789756909872,5179.228797306949,3.0,3296,213506.81093782146,5078.303628282621
Region_02,2023-11-13,2297686.9103863616,98.08965367812958,0,1,6.023872487669896,4.000184600345179,8483.334857600597,1076.263240707423,6857.321678562755,3.0,3298,263571.68631041044,5850.549337017967
Region_02,2023-11-20,2297686.9103863616,98.56660782678937,0,1,4.571113675263801,3.7834799573502904,7961.474352565328,1244.2143924028699,6388.795674233584,3.0,3300,255993.29378942522,5523.834187209796
Region_02,2023-11-27,2297686.9103863616,98.78662098260907,0,1,1.578743687060926,3.338428935807546,11341.274908005917,1120.5333988738143,8592.61460532888,3.0,3302,242892.07536328692,5658.355432149967
Region_02,2023-12-04,2297686.9103863616,98.48348995803514,1,1,-0.26362615387377986,3.411836436325601,11593.011339577391,1170.5245830770878,6516.945609039502,3.0,3304,259876.78412642138,5363.3476436414785
Region_02,2023-12-11,2297686.9103863616,99.07311632509916,0,1,2.5781445869024657,3.780616680630557,8412.112552799965,1027.8982189309959,6444.318995873237,3.0,3306,259813.09966082592,5423.606573111213
Region_02,2023-12-18,2297686.9103863616,99.19502257463247,0,1,2.0834112268587104,4.164414877446504,7198.447395199006,1036.5918261865513,7561.90111934543,3.0,3308,236189.9004567449,5254.832414025641
Region_02,2023-12-25,2297686.9103863616,99.32672199418002,0,0,1.6566177263886623,4.577946499523573,11687.316468610867,1105.7522046015415,8514.518943770601,3.0,3310,209948.92101466938,5601.7281720744295
Region_03,2021-01-04,6727234.291610769,100.44194778812242,1,0,1.429349498525815,0.12462198389852953,27766.974187095013,1561.1247486012821,28371.78073383121,8.0,3000,610709.1830465695,15484.643404935576
Region_03,2021-01-11,6727234.291610769,100.77630109827507,1,0,0.9357979765558706,0.15167857509750088,27559.467136502368,1572.2228932339253,22913.64781984114,8.0,3002,622210.480936812,15078.558511675927
Region_03,2021-01-18,6727234.291610769,100.92313833784048,0,0,0.7660022700384508,0.5363542537019268,26284.723275994216,1412.040872497281,25313.429011544842,8.0,3004,611749.1852560478,15780.069153690478
Region_03,2021-01-25,6727234.291610769,100.82884581106799,0,0,4.604131755858928,0.20333587505614692,22947.066239683747,1580.7118533822154,19835.133504425634,8.0,3006,621926.7389397826,15426.61030555738
Region_03,2021-02-01,6727234.291610769,101.82067788818526,0,0,1.586559350001262,0.0710823970955404,24318.68382403754,1381.32917663144,23350.66441488579,8.0,3008,574966.7224268377,14177.05763478848
Region_03,2021-02-08,6727234.291610769,101.45377747775325,1,0,3.001906984698209,0.5843368212057244,28642.618366146417,1568.1881909387057,20995.632347749284,8.0,3010,570709.7808711969,14863.680885566253
Region_03,2021-02-15,6727234.291610769,101.82676339725029,0,0,3.9532968560569413,0.26195516427827803,24193.976588181467,1405.1781865744429,21953.660835533195,8.0,3012,578015.6914458277,14575.515196418068
Region_03,2021-02-22,6727234.291610769,101.78483381406413,0,0,5.75443923662058,0.25161772443894553,27610.200400803988,1768.771969764676,16117.60586033144,8.0,3014,612522.8658352594,15482.526652801327
Region_03,2021-03-01,6727234.291610769,102.01219062779572,0,0,4.177736514356186,0.44101690615126277,25925.903175451756,1227.5470472163586,19822.882441847025,8.0,3016,566269.9094662791,15225.651118989294
Region_03,2021-03-08,6727234.291610769,102.62890228698085,0,0,7.7493166559002615,0.4658264727487091,22080.717311093067,1355.3606383104675,20418.742508181807,8.0,3018,539848.665562091,15006.338017760407
Region_03,2021-03-15,6727234.291610769,102.47311307349645,0,0,6.293661361329798,0.8106517247346252,32996.69323243206,1566.8772838880975,18202.769842423833,8.0,3020,598867.2153920423,15673.752309483569
Region_03,2021-03-22,6727234.291610769,102.77403124456329,0,0,7.8426289318149145,1.2683551753871938,28285.31298334757,1301.1419244278582,17691.475629616867,9.0,3022,575007.1170340276,13492.3782156435
Region_03,2021-03-29,6727234.291610769,102.90680988481817,0,0,11.500354436447145,1.4122544714709446,27189.6097634221,1440.664173116676,19820.632257286106,9.0,3024,544353.3921705774,14457.21956245903
Region_03,2021-04-05,6727234.291610769,102.586159137679,0,0,8.546158430351998,1.8292732891981727,28120.277577428107,1397.7640162919524,18223.919131486484,9.0,3026,594263.3833056914,14477.018618335218
Region_03,2021-04-12,6727234.291610769,103.21520863703861,0,0,12.045650510703599,1.550670649859027,19772.73559533209,1302.9015167901507,15401.328268157338,9.0,3028,578731.6191700432,14970.818668591126
Region_03,2021-04-19,6727234.291610769,103.57080253487555,0,0,13.421441616389787,1.5034088794432394,24028.98511174979,1363.3093335768847,15938.77924261943,9.0,3030,643711.1727311021,15250.22472788876
Region_03,2021-04-26,6727234.291610769,103.35352756911972,0,0,13.30168579970077,2.2249662334213474,20576.35649931787,1259.447599708591,14440.489857323688,9.0,3032,593902.077314731,14783.50647233013
Region_03,2021-05-03,6727234.291610769,103.90532445773877,0,0,13.541489143072388,2.8078453597727666,26362.451021438337,1381.283934381434,17297.809328513624,9.0,3034,609163.9978380221,13857.987180298778
Region_03,2021-05-10,6727234.291610769,103.48961463270226,0,0,17.733074026472497,2.424763594575996,27170.303277951505,1527.3163047893113,16109.316904673851,9.0,3036,592490.8732148642,15153.964643604904
Region_03,2021-05-17,6727234.291610769,103.47514750125968,0,0,15.284213174297326,2.4209348720233566,26428.38385670544,1384.036157023967,16002.181282027044,9.0,3038,573342.2974183311,14877.592973637345
Region_03,2021-05-24,6727234.291610769,103.26053558398162,0,0,16.294202235418012,2.461757259980374,30877.449503510074,1245.591622250964,18488.95505310718,9.0,3040,578027.5635757443,13802.941194985206
Region_03,2021-05-31,6727234.291610769,103.63619157849162,0,0,16.079080766332957,2.5867149714055953,20668.998544630147,1605.6619676559264,16664.174329687015,9.0,3042,625385.8133058518,14620.653424674823
Region_03,2021-06-07,6727234.291610769,103.39634990072506,0,0,17.31027099129526,2.9689277699183463,22950.73837269855,1671.444083148543,20181.648876197534,9.0,3044,616894.7822780707,15159.662508537303
Region_03,2021-06-14,6727234.291610769,103.77559145920557,0,0,18.926306909543,3.5206754947996783,27533.128568968816,1321.7991307846535,14965.338460972744,9.0,3046,549467.054781728,16083.987015184373
Region_03,2021-06-21,6727234.291610769,104.0728215305001,0,0,17.35457652804165,3.5319003474782007,26918.88953945928,1294.6585344073505,15812.384594338544,9.0,3048,555248.3007493468,14007.353557819924
Region_03,2021-06-28,6727234.291610769,103.88519695679351,0,0,14.778875300888844,3.8684960864673212,21240.784803622042,1393.0815365106732,20146.13459232505,9.0,3050,559328.225869358,15473.411038831451
Region_03,2021-07-05,6727234.291610769,104.80005575252166,0,0,18.77035527422523,4.062954911399177,30960.65593858121,1421.4198353591132,18241.325460609885,9.0,3052,624682.2508661356,14091.43016853263
Region_03,2021-07-12,6727234.291610769,104.42743842765992,0,0,16.32416933112121,4.056615677995797,32613.329113456304,1428.7713615476118,15093.165695108255,9.0,3054,542338.8313449213,13888.688845401364
Region_03,2021-07-19,6727234.291610769,103.72293138463155,0,0,18.880349202347176,3.5471682256863817,27579.584473839597,1418.2135212332528,16101.662769658202,9.0,3056,616445.7696677614,13944.669525104358
Region_03,2021-07-26,6727234.291610769,104.1509809529659,0,0,17.478142843893263,3.8527103116980967,20632.696890247804,1515.7758459513898,16774.196827432115,9.0,3058,604321.4286564771,15279.51571525429
Region_03,2021-08-02,6727234.291610769,103.07627698257215,0,0,18.498311860192953,4.034268425363702,26501.37296778444,1453.437437894218,14647.834583398328,9.0,3060,597028.3596625705,14933.771455135658
Region_03,2021-08-09,6727234.291610769,103.82218539573748,0,0,15.161355275273436,4.151145194397705,27229.17856902693,1597.822208469141,17070.462176207202,9.0,3062,577991.4066182097,14575.486005930965
Region_03,2021-08-16,6727234.291610769,103.87306233400066,0,0,15.18525417961732,3.856765422893321,24840.152777061547,1395.4174848293162,20818.948369141475,9.0,3064,628186.6923499824,15189.089388191813
Region_03,2021-08-23,6727234.291610769,103.15956979659805,0,0,14.794927226936336,4.444506604875114,31668.561853885352,1391.8097916112208,17033.86855851949,9.0,3066,596986.3711066484,14866.282929004781
Region_03,2021-08-30,6727234.291610769,102.68533754535936,0,0,12.321094669923603,4.490248169609773,25427.898969087964,1267.1553716083642,17958.172778771237,9.0,3068,551672.3075522679,14878.60604639396
Region_03,2021-09-06,6727234.291610769,101.86829320760185,0,0,15.38491568942322,4.147835496964909,35478.22429222061,1537.7918034338152,17073.704817050548,9.0,3070,560904.0565325944,14638.64703608753
Region_03,2021-09-13,6727234.291610769,102.05973468395362,0,0,10.398704722173289,3.757139383023589,29099.044457517983,1664.0596170851327,14514.151735630947,9.0,3072,548743.7389324394,14118.572123287035
Region_03,2021-09-20,6727234.291610769,101.39627759845749,0,0,13.560495741267728,3.960381103162759,26967.967544285653,1401.4289665573058,19301.05138346448,9.0,3074,633313.1732708127,16184.670906928664
Region_03,2021-09-27,6727234.291610769,101.64732211380547,0,0,11.600891160053072,4.172556025084843,29704.598413073563,1578.6909977046325,14882.009371252283,9.0,3076,640886.4996056636,15977.633644691408
Region_03,2021-10-04,6727234.291610769,101.49491003807869,0,0,9.701699001485718,4.033652978090848,32553.033061184127,1424.4037687723812,16208.999617102863,9.0,3078,629890.9165163693,16124.06639720555
Region_03,2021-10-11,6727234.291610769,101.25722796797264,0,0,9.553380780909587,4.172440526489937,29609.50893554491,1584.5858876768034,19609.70645901853,9.0,3080,593475.3451956738,14505.054692959859
Region_03,2021-10-18,6727234.291610769,101.51190095140343,0,0,8.562074618195027,4.37272242925124,25581.322681185608,1609.7132162575494,18443.298112370354,9.0,3082,556340.4862064591,14385.402676164364
Region_03,2021-10-25,6727234.291610769,101.82365661621748,1,0,6.562519036292684,4.414699995550317,23435.4472257055,2015.431466525396,16492.658720754473,9.0,3084,582263.1546481372,14603.063387912014
Region_03,2021-11-01,6727234.291610769,102.39655805224021,0,0,6.729439345189559,4.204297659267005,21865.753688438155,1569.7457749518308,22295.654222433728,9.0,3086,568756.0499748164,15720.820998086223
Region_03,2021-11-08,6727234.291610769,102.0796688841249,0,0,6.552257018926266,4.4927044440171935,17941.74083563509,1941.579620771132,17959.15531803234,9.0,3088,599242.0253087248,14965.238681253813
Region_03,2021-11-15,6727234.291610769,102.06476415279442,1,1,3.277994684342115,4.743993837164551,26559.10859185864,2080.1780233048594,20797.758898165826,9.0,3090,686563.9263267166,14560.930581995883
Region_03,2021-11-22,6727234.291610769,101.74710058652873,0,1,4.5312064431405545,4.914297849179358,24412.30501878185,1690.3909596335743,25693.826526184457,9.0,3092,671400.5763608257,15261.49203826464
Region_03,2021-11-29,6727234.291610769,101.82859432430212,0,1,-0.523358571520145,4.664178286145966,24609.153665603437,1747.2680688516257,22454.06463616088,9.0,3094,610434.8349196909,14442.524386423924
Region_03,2021-12-06,6727234.291610769,101.43944948166705,0,1,0.02195194492423136,4.264868538094676,30191.679859941112,1760.5857839886112,21345.201178641917,9.0,3096,560358.8903971673,14060.478058588767
Region_03,2021-12-13,6727234.291610769,101.2274011164168,0,1,3.3666600358513277,4.287825711216408,25442.64945650612,1588.2412053678663,24192.365312197624,9.0,3098,589749.637758604,15092.678169771987
Region_03,2021-12-20,6727234.291610769,101.01790086153126,1,1,1.605721612825283,4.566697049200745,34380.973044404636,1597.9901591028542,23611.108055329223,9.0,3100,680338.6698289051,14631.840751184802
Region_03,2021-12-27,6727234.291610769,101.16458133354487,1,0,0.7781717484752899,4.878808913489315,23742.644570446442,2222.998586454197,26298.61220371569,9.0,3102,626024.0966108254,15051.857500155653
Region_03,2022-01-03,6727234.291610769,101.16605881716217,0,0,1.920461789664579,5.054123463719297,22367.18838138541,1808.7061138907266,21085.389540849395,9.0,3104,592030.5083881441,13163.906405369078
Region_03,2022-01-10,6727234.291610769,101.41920962004652,0,0,1.46440152490423,4.918987210285261,21425.724912364672,1620.4843805364073,22647.94027152433,9.0,3106,588350.1988748601,14347.268236472097
Region_03,2022-01-17,6727234.291610769,101.36571132897356,0,0,0.7495537638721119,4.677724990287007,28836.74418196132,1645.073583761258,23970.486505184297,9.0,3108,577956.0811283558,14971.311714239104
Region_03,2022-01-24,6727234.291610769,101.07583499556883,0,0,0.0612965406167274,4.672664941287992,30752.173150653798,1744.6656278448424,18066.562751700207,9.0,3110,564918.0452284622,13865.516357138511
Region_03,2022-01-31,6727234.291610769,101.17147644419757,0,0,-0.035884411326029486,4.670449743900484,23666.92539527265,1669.1902428561984,21055.78889536551,9.0,3112,664128.3618574488,13860.367493911319
Region_03,2022-02-07,6727234.291610769,100.71288447250214,0,0,4.524317650740526,5.002638331860088,22057.228021975694,1550.4598793064615,22140.01348397015,9.0,3114,653675.3041917362,15011.095257716515
Region_03,2022-02-14,6727234.291610769,100.99746338039182,0,0,3.378164685915214,4.858724012963751,32550.059228080212,1672.3617479325515,18867.291638765444,9.0,3116,574906.0686064629,15494.94229488631
Region_03,2022-02-21,6727234.291610769,100.8547307864094,0,0,6.1493427049760125,4.739729229976453,20815.07477287235,1759.600371316185,21270.632729765723,9.0,3118,549547.2506162161,14329.259949211144
Region_03,2022-02-28,6727234.291610769,100.95699049125916,0,0,4.806506779246161,5.356226560058283,30107.39376510241,1585.3356801297655,19897.736877781328,9.0,3120,603718.5621652324,14738.473366575505
Region_03,2022-03-07,6727234.291610769,101.0670024937318,0,0,6.814669552404917,5.821593230974346,23750.190485686635,1384.3919889753806,18396.19225898621,9.0,3122,592932.987486567,14707.327439648205
Region_03,2022-03-14,6727234.291610769,101.86777523592457,0,0,6.975054241807917,5.556759098625119,27461.96780395028,1404.918972480686,18765.536406114094,9.0,3124,616803.6129492708,13789.294570364142
Region_03,2022-03-21,6727234.291610769,102.05856708670596,0,0,8.152144778988182,5.997384668309228,30410.137198238743,1610.7809676761085,17383.749741107018,9.0,3126,623338.8243904709,15804.083411159962
Region_03,2022-03-28,6727234.291610769,102.09517656324084,0,0,9.175261773873869,5.660820144338554,27789.998322750667,1485.1302428510023,20121.14347080331,9.0,3128,562085.6856045978,14754.75908292194
Region_03,2022-04-04,6727234.291610769,101.74899115331061,0,0,9.331439864752788,5.530602529595676,24753.06563856286,1323.5652227779715,17247.833725785607,9.0,3130,634197.4404705538,14724.088057293759
Region_03,2022-04-11,6727234.291610769,102.15018373077586,0,0,9.119861172723382,5.434529480249721,31901.478099631568,1585.337613333544,16464.055488950493,9.0,3132,584809.2799616583,15177.508010662701
Region_03,2022-04-18,6727234.291610769,102.01508097056961,0,0,13.063722932661014,5.411251993425329,27020.69253564327,1621.498341237795,17578.73586879866,9.0,3134,613638.5838376788,13761.000070014588
Region_03,2022-04-25,6727234.291610769,101.25234089760639,0,0,15.227159284628367,5.597178894584617,44952.85081609804,1557.8107078424769,15006.403105249246,9.0,3136,587784.9481108646,15591.520752457414
Region_03,2022-05-02,6727234.291610769,101.15479678647571,0,0,16.20660849131118,5.629120890070394,20034.675651201647,1579.5554240626082,14020.74876031608,9.0,3138,622159.3240743222,15629.190206221014
Region_03,2022-05-09,6727234.291610769,101.25054168365982,0,0,13.714613107247276,5.8135390963860045,19990.331046119056,1396.02144615614,16876.885957762854,9.0,3140,528578.0641090706,14935.800728868138
Region_03,2022-05-16,6727234.291610769,100.84128883483348,0,0,14.205225128970355,5.69298683761793,30035.404629284083,1733.5615083569453,12891.041132056454,9.0,3142,617977.2589505983,15189.012279985292
Region_03,2022-05-23,6727234.291610769,100.78219868227862,1,0,15.156662313615813,5.805253624800004,25751.041683947573,1548.902641728828,15321.600093240797,9.0,3144,585055.9041284093,14573.678580199212
Region_03,2022-05-30,6727234.291610769,100.74645726395407,0,0,16.320114823933558,5.828943676343474,29140.505976106953,1550.544452617002,16226.31802705503,9.0,3146,598446.7583790466,15509.46969759445
Region_03,2022-06-06,6727234.291610769,100.71850331681615,0,0,17.004956759036222,5.412444654012744,21943.7118295572,1618.8641864012443,15906.326514281125,9.0,3148,635861.4632721436,14294.855137043705
Region_03,2022-06-13,6727234.291610769,101.33582425167388,1,0,15.983237254097363,5.557347716620065,26084.927766942707,1630.0058486349178,18275.947227409826,9.0,3150,588017.2724065935,14867.950054812327
