geo,time,channel,spend_eur,impressions,reach,frequency
Region_01,2022-03-21,Programmatic_Display,3908.8372960028705,1334482.4553784444,,
Region_01,2022-03-28,Programmatic_Display,4008.2271084675513,1407840.0944805578,,
Region_01,2022-04-04,Programmatic_Display,3857.138681997476,1407269.1532549944,,
Region_01,2022-04-11,Programmatic_Display,4120.871717708058,1443637.6272503575,,
Region_01,2022-04-18,Programmatic_Display,4382.427880179012,1540564.9368477224,,
Region_01,2022-04-25,Programmatic_Display,3722.502383006851,1124477.6071034349,,
Region_01,2022-05-02,Programmatic_Display,3707.6007379000935,1222961.0507627367,,
Region_01,2022-05-09,Programmatic_Display,3733.4855229816394,1070384.8820587278,,
Region_01,2022-05-16,Programmatic_Display,4226.105698933911,1152959.054889802,,
Region_01,2022-05-23,Programmatic_Display,4107.562354441343,1474445.1267485507,,
Region_01,2022-05-30,Programmatic_Display,3871.6350004188203,1196920.6941081015,,
Region_01,2022-06-06,Programmatic_Display,3904.085642853022,1420006.099551333,,
Region_01,2022-06-13,Programmatic_Display,3740.106117213413,1392828.3357713951,,
Region_01,2022-06-20,Programmatic_Display,4072.2561735133127,1275901.7290677992,,
Region_01,2022-06-27,Programmatic_Display,3820.8747068263415,1351071.7927779781,,
Region_01,2022-07-04,Programmatic_Display,3843.2096169665965,1199110.3342489959,,
Region_01,2022-07-11,Programmatic_Display,4013.732041679791,1112401.6382361602,,
Region_01,2022-07-18,Programmatic_Display,3857.9408039079954,1301935.7851602877,,
Region_01,2022-07-25,Programmatic_Display,3851.975671777204,1224933.4322971455,,
Region_01,2022-08-01,Programmatic_Display,3906.564967056067,1246123.1765850321,,
Region_01,2022-08-08,Programmatic_Display,4076.933736623535,1655771.7160722015,,
Region_01,2022-08-15,Programmatic_Display,4279.592962023989,1224655.9112921674,,
Region_01,2022-08-22,Programmatic_Display,4096.786600946048,1418894.0574948608,,
Region_01,2022-08-29,Programmatic_Display,4198.3025700076605,1266918.1289519016,,
Region_01,2022-09-05,Programmatic_Display,4065.3916615105,1483974.468840985,,
Region_01,2022-09-12,Programmatic_Display,4050.453059494072,1391050.9997405673,,
Region_01,2022-09-19,Programmatic_Display,4439.921150580491,1537194.1339784784,,
Region_01,2022-09-26,Programmatic_Display,4435.303074122109,1345135.4306149262,,
Region_01,2022-10-03,Programmatic_Display,4175.853576361934,1289362.2378211187,,
Region_01,2022-10-10,Programmatic_Display,4467.987195588391,1634032.322518888,,
Region_01,2022-10-17,Programmatic_Display,4542.874709573483,1807649.6962350346,,
Region_01,2022-10-24,Programmatic_Display,4425.120477918859,1547616.4881372494,,
Region_01,2022-10-31,Programmatic_Display,4823.475864890584,1469820.7303631173,,
Region_01,2022-11-07,Programmatic_Display,4497.2341083101555,1550758.4421746926,,
Region_01,2022-11-14,Programmatic_Display,4592.9001112114465,1951594.191782367,,
Region_01,2022-11-21,Programmatic_Display,4272.356903687241,1438780.148442541,,
Region_01,2022-11-28,Programmatic_Display,4290.899509354172,1655442.2341021588,,
Region_01,2022-12-05,Programmatic_Display,4114.569848706902,1273652.8998092362,,
Region_01,2022-12-12,Programmatic_Display,4327.292790033355,1436373.064274978,,
Region_01,2022-12-19,Programmatic_Display,4312.400442920292,1529344.065829785,,
Region_01,2022-12-26,Programmatic_Display,3986.9515919686382,1382851.2197924722,,
Region_01,2023-01-02,Programmatic_Display,4097.804921781686,1265162.1410767804,,
Region_01,2023-01-09,Programmatic_Display,4074.933623890783,1252686.4730366457,,
Region_01,2023-01-16,Programmatic_Display,4157.753446828966,1529882.6654618676,,
Region_01,2023-01-23,Programmatic_Display,4104.707139944399,1541378.569009673,,
Region_01,2023-01-30,Programmatic_Display,3847.357612967088,1491807.7588352517,,
Region_01,2023-02-06,Programmatic_Display,4016.096036336764,1603343.3698170998,,
Region_01,2023-02-13,Programmatic_Display,3861.3782618619407,1304570.460260803,,
Region_01,2023-02-20,Programmatic_Display,3360.959906866834,1085992.5990861433,,
Region_01,2023-02-27,Programmatic_Display,3776.2603299400744,1440832.388895796,,
Region_01,2023-03-06,Programmatic_Display,4076.69040309562,1459333.9354655612,,
Region_01,2023-03-13,Programmatic_Display,3547.617446947108,1071884.615360879,,
Region_01,2023-03-20,Programmatic_Display,3878.3056156000844,1165817.4397939194,,
Region_01,2023-03-27,Programmatic_Display,4172.901104396918,1461103.8824076906,,
Region_01,2023-04-03,Programmatic_Display,3709.84894700046,1214887.410057965,,
Region_01,2023-04-10,Programmatic_Display,3852.959897917721,1280929.9959263601,,
Region_01,2023-04-17,Programmatic_Display,3608.390199420114,1338972.8531812052,,
Region_01,2023-04-24,Programmatic_Display,4176.854810207118,1502078.7039364404,,
Region_01,2023-05-01,Programmatic_Display,3833.4564569478257,1459570.0434516806,,
Region_01,2023-05-08,Programmatic_Display,3857.433372336817,1059965.2595328093,,
Region_01,2023-05-15,Programmatic_Display,4116.993206273764,1407549.9877497118,,
Region_01,2023-05-22,Programmatic_Display,3975.7740698080406,1420595.325780415,,
Region_01,2023-05-29,Programmatic_Display,3680.6960223727406,1053197.73334144,,
Region_01,2023-06-05,Programmatic_Display,3721.988996483746,1162015.9086346927,,
Region_01,2023-06-12,Programmatic_Display,3939.723971488382,1207376.5411420877,,
Region_01,2023-06-19,Programmatic_Display,3724.412656912546,1244167.5750050968,,
Region_01,2023-06-26,Programmatic_Display,3455.710710107736,1355541.830178354,,
Region_01,2023-07-03,Programmatic_Display,3830.755072662125,1563158.7010560888,,
Region_01,2023-07-10,Programmatic_Display,3566.8402059664754,1095969.175426109,,
Region_01,2023-07-17,Programmatic_Display,4165.151247148556,1463449.0682062593,,
Region_01,2023-07-24,Programmatic_Display,3878.992628605496,1367306.8260374041,,
Region_01,2023-07-31,Programmatic_Display,3681.311302938084,1275603.3846295967,,
Region_01,2023-08-07,Programmatic_Display,3732.3583217808696,1294760.7985176693,,
Region_01,2023-08-14,Programmatic_Display,3537.620483038759,1215573.8657506155,,
Region_01,2023-08-21,Programmatic_Display,3714.8670626141065,1465926.7216582487,,
Region_01,2023-08-28,Programmatic_Display,4185.869997387908,1557915.8427541426,,
Region_01,2023-09-04,Programmatic_Display,4528.869530227938,1357771.3985324989,,
Region_01,2023-09-11,Programmatic_Display,4292.696756732863,1549411.171635464,,
Region_01,2023-09-18,Programmatic_Display,4219.464813643284,1537770.0497312543,,
Region_01,2023-09-25,Programmatic_Display,4245.270280468558,1460370.1457784502,,
Region_01,2023-10-02,Programmatic_Display,4216.440979692052,1573844.8126002043,,
Region_01,2023-10-09,Programmatic_Display,4966.3848927894,1686891.1934875988,,
Region_01,2023-10-16,Programmatic_Display,4457.670161467433,1515977.927866746,,
Region_01,2023-10-23,Programmatic_Display,4977.646209610911,1679454.2617241733,,
Region_01,2023-10-30,Programmatic_Display,4737.149850003812,1290460.2789735668,,
Region_01,2023-11-06,Programmatic_Display,3970.050711182295,1312753.3693354432,,
Region_01,2023-11-13,Programmatic_Display,4091.4514410481447,1275658.3988096744,,
Region_01,2023-11-20,Programmatic_Display,4022.417250524312,1190800.704206677,,
Region_01,2023-11-27,Programmatic_Display,4198.687565898896,1615365.9605301803,,
Region_01,2023-12-04,Programmatic_Display,4240.504291988211,1486598.5562703793,,
Region_01,2023-12-11,Programmatic_Display,4955.448779898624,1646896.0559095382,,
Region_01,2023-12-18,Programmatic_Display,4028.149719003329,1268981.385453218,,
Region_01,2023-12-25,Programmatic_Display,4259.509695623094,1462516.71413648,,
Region_02,2021-01-04,Programmatic_Display,1807.413461735836,665263.6286959362,,
Region_02,2021-01-11,Programmatic_Display,1747.9280708045649,536398.5954455121,,
Region_02,2021-01-18,Programmatic_Display,1756.4462386617206,585199.4552460292,,
Region_02,2021-01-25,Programmatic_Display,1620.6498943223376,589206.595390192,,
Region_02,2021-02-01,Programmatic_Display,1688.0106139487643,463633.1253933549,,
Region_02,2021-02-08,Programmatic_Display,1476.559740861779,489361.2144240735,,
Region_02,2021-02-15,Programmatic_Display,1635.9075201437267,522388.4988900186,,
Region_02,2021-02-22,Programmatic_Display,1512.212213044174,497369.7060893959,,
Region_02,2021-03-01,Programmatic_Display,1443.1529613550038,457515.3386126489,,
Region_02,2021-03-08,Programmatic_Display,1479.297105482934,499932.20391996036,,
Region_02,2021-03-15,Programmatic_Display,1563.751979656217,631813.1875434186,,
Region_02,2021-03-22,Programmatic_Display,1499.3036378076763,483838.6589053929,,
Region_02,2021-03-29,Programmatic_Display,1591.3950005593013,546167.1594036258,,
Region_02,2021-04-05,Programmatic_Display,1426.2887064365852,580385.996032037,,
Region_02,2021-04-12,Programmatic_Display,1403.3358010680774,442744.8080425528,,
Region_02,2021-04-19,Programmatic_Display,1671.2330133671835,667922.5412233134,,
Region_02,2021-04-26,Programmatic_Display,1632.1100706080802,544326.3583818694,,
Region_02,2021-05-03,Programmatic_Display,1479.8819951686844,589511.9342689619,,
Region_02,2021-05-10,Programmatic_Display,1558.9638173819321,560138.7291934225,,
Region_02,2021-05-17,Programmatic_Display,1640.3195560268168,563825.5531131781,,
Region_02,2021-05-24,Programmatic_Display,1591.4096711393818,526999.7800584444,,
Region_02,2021-05-31,Programmatic_Display,1569.592581609965,491545.70683954033,,
Region_02,2021-06-07,Programmatic_Display,1645.2764316014936,552597.870530988,,
Region_02,2021-06-14,Programmatic_Display,1501.3490629160265,547434.716551595,,
Region_02,2021-06-21,Programmatic_Display,1559.268406969189,519075.1075458375,,
Region_02,2021-06-28,Programmatic_Display,1555.1118595364458,502214.93641423254,,
Region_02,2021-07-05,Programmatic_Display,1535.172076669686,499050.46041615197,,
Region_02,2021-07-12,Programmatic_Display,1526.1742014463498,561804.9545077833,,
Region_02,2021-07-19,Programmatic_Display,1562.2897631442956,588638.1672459837,,
Region_02,2021-07-26,Programmatic_Display,1560.5434494942856,486609.5541172326,,
Region_02,2021-08-02,Programmatic_Display,1480.960784192274,461727.6708404747,,
Region_02,2021-08-09,Programmatic_Display,1630.1196137688396,564382.5361023112,,
Region_02,2021-08-16,Programmatic_Display,1500.3578610149052,582657.6837092753,,
Region_02,2021-08-23,Programmatic_Display,1573.0400102706221,588014.7781809524,,
Region_02,2021-08-30,Programmatic_Display,1588.4316739608191,467175.4719218049,,
Region_02,2021-09-06,Programmatic_Display,1670.9762643785762,542475.7795276161,,
Region_02,2021-09-13,Programmatic_Display,1508.7281087785748,458220.0918878983,,
Region_02,2021-09-20,Programmatic_Display,1795.8704191581883,582821.8445630876,,
Region_02,2021-09-27,Programmatic_Display,1699.26344466813,664994.5726871381,,
Region_02,2021-10-04,Programmatic_Display,1904.9625698435027,550785.4142329086,,
Region_02,2021-10-11,Programmatic_Display,1772.6058694393578,502556.045730684,,
Region_02,2021-10-18,Programmatic_Display,1818.9940302619668,558118.4370419293,,
Region_02,2021-10-25,Programmatic_Display,1996.7764834927088,684992.6940591362,,
Region_02,2021-11-01,Programmatic_Display,1765.7385050235007,626273.6973077424,,
Region_02,2021-11-08,Programmatic_Display,1867.2084396812288,650234.0248397661,,
Region_02,2021-11-15,Programmatic_Display,1717.4489986235885,643905.2450001822,,
Region_02,2021-11-22,Programmatic_Display,1720.8247755893685,480889.7950210226,,
Region_02,2021-11-29,Programmatic_Display,1714.234786435462,643513.7771558983,,
Region_02,2021-12-06,Programmatic_Display,1798.2287108905155,580991.1876678473,,
Region_02,2021-12-13,Programmatic_Display,1670.4915534019517,599089.1076685617,,
Region_02,2021-12-20,Programmatic_Display,1639.9929305797802,478900.2736884946,,
Region_02,2021-12-27,Programmatic_Display,1652.8642116588812,551227.8964822304,,
Region_02,2022-01-03,Programmatic_Display,1691.2581119546735,577231.1335011872,,
Region_02,2022-01-10,Programmatic_Display,1637.286848991317,612628.4321393857,,
Region_02,2022-01-17,Programmatic_Display,1686.8806035419022,479861.9962185504,,
Region_02,2022-01-24,Programmatic_Display,1711.505432754097,572258.9498211533,,
Region_02,2022-01-31,Programmatic_Display,1507.9241509614205,450948.6305291351,,
Region_02,2022-02-07,Programmatic_Display,1511.7172733696696,530032.7867872522,,
Region_02,2022-02-14,Programmatic_Display,1449.757885113413,522309.9630845235,,
Region_02,2022-02-21,Programmatic_Display,1716.5392396417851,650779.0661425573,,
Region_02,2022-02-28,Programmatic_Display,1570.336936604968,496175.7757416043,,
Region_02,2022-03-07,Programmatic_Display,1581.5685783682477,578409.887095065,,
Region_02,2022-03-14,Programmatic_Display,1442.6051100716643,550971.8574322822,,
Region_02,2022-03-21,Programmatic_Display,1541.5729666183463,435990.99757319107,,
Region_02,2022-03-28,Programmatic_Display,1580.770466143204,560197.75051024,,
Region_02,2022-04-04,Programmatic_Display,1521.1839916554206,558069.2670698358,,
Region_02,2022-04-11,Programmatic_Display,1625.1954117959754,527895.534940625,,
Region_02,2022-04-18,Programmatic_Display,1728.3483134861976,510418.94686144375,,
Region_02,2022-04-25,Programmatic_Display,1468.0859312522073,537752.2921812763,,
Region_02,2022-05-02,Programmatic_Display,1462.208998672228,432308.9145257802,,
Region_02,2022-05-09,Programmatic_Display,1472.417478050288,482129.8324771752,,
Region_02,2022-05-16,Programmatic_Display,1666.6977431396942,553341.2246573155,,
Region_02,2022-05-23,Programmatic_Display,1619.9464456556213,580035.83490161,,
Region_02,2022-05-30,Programmatic_Display,1526.9010709047122,478052.26710834575,,
Region_02,2022-06-06,Programmatic_Display,1539.6990027032853,479273.5720296823,,
Region_02,2022-06-13,Programmatic_Display,1475.0285176812006,496563.743932997,,
Region_02,2022-06-20,Programmatic_Display,1606.022342411712,592021.2712131136,,
Region_02,2022-06-27,Programmatic_Display,1506.8821521178409,631394.399836463,,
Region_02,2022-07-04,Programmatic_Display,1515.690626627454,434530.4681559943,,
Region_02,2022-07-11,Programmatic_Display,1582.941509750393,544551.2294854095,,
Region_02,2022-07-18,Programmatic_Display,1521.5003336670088,454949.4879741338,,
Region_02,2022-07-25,Programmatic_Display,1519.1477961376165,560693.0634542393,,
Region_02,2022-08-01,Programmatic_Display,1540.6768022066838,467551.89009137294,,
Region_02,2022-08-08,Programmatic_Display,1607.8670865886425,500990.2692502819,,
Region_02,2022-08-15,Programmatic_Display,1687.7921281432305,530403.0271562978,,
Region_02,2022-08-22,Programmatic_Display,1615.6966882404745,534477.345985598,,
Region_02,2022-08-29,Programmatic_Display,1655.732704511982,570039.9138162608,,
Region_02,2022-09-05,Programmatic_Display,1603.3151061337055,560924.6353978598,,
Region_02,2022-09-12,Programmatic_Display,1597.4235984336678,532167.5142110166,,
Region_02,2022-09-19,Programmatic_Display,1751.0225935090655,510991.95400557795,,
Region_02,2022-09-26,Programmatic_Display,1749.2013097648435,627084.2456472323,,
Region_02,2022-10-03,Programmatic_Display,1646.8792375827172,546060.2129524876,,
Region_02,2022-10-10,Programmatic_Display,1762.0913213653807,659721.5313109778,,
Region_02,2022-10-17,Programmatic_Display,1791.625568599136,556402.781418824,,
Region_02,2022-10-24,Programmatic_Display,1745.1854825895932,495603.5740705321,,
Region_02,2022-10-31,Programmatic_Display,1902.2894624074193,631942.577116824,,
Region_02,2022-11-07,Programmatic_Display,1773.6257615568475,673012.6752140664,,
Region_02,2022-11-14,Programmatic_Display,1811.3546596227432,613580.9480136386,,
Region_02,2022-11-21,Programmatic_Display,1684.938360878932,550542.9606530289,,
Region_02,2022-11-28,Programmatic_Display,1692.2512208068786,517064.70135416323,,
Region_02,2022-12-05,Programmatic_Display,1622.710071487417,644849.703716624,,
Region_02,2022-12-12,Programmatic_Display,1706.6040560397378,513211.5788875461,,
Region_02,2022-12-19,Programmatic_Display,1700.7307904161032,527243.0301170606,,
Region_02,2022-12-26,Programmatic_Display,1572.379796846453,554871.5668002256,,
Region_02,2023-01-02,Programmatic_Display,1616.0982951001843,447445.9309625242,,
Region_02,2023-01-09,Programmatic_Display,1607.0782792053951,608513.9599926774,,
Region_02,2023-01-16,Programmatic_Display,1639.7408820392805,581784.7490524271,,
Region_02,2023-01-23,Programmatic_Display,1618.82040198865,590378.486986342,,
Region_02,2023-01-30,Programmatic_Display,1517.3265193535435,534806.2912461553,,
Region_02,2023-02-06,Programmatic_Display,1583.873825418826,519519.4621741986,,
Region_02,2023-02-13,Programmatic_Display,1522.8560033596582,456421.00525722804,,
Region_02,2023-02-20,Programmatic_Display,1325.5002810201954,435687.5704517828,,
Region_02,2023-02-27,Programmatic_Display,1489.2870689454812,450301.28788868635,,
Region_02,2023-03-06,Programmatic_Display,1607.7711203562055,562621.6311507679,,
Region_02,2023-03-13,Programmatic_Display,1399.1145545274292,505556.8772016358,,
Region_02,2023-03-20,Programmatic_Display,1529.5318378708037,590981.9962206649,,
Region_02,2023-03-27,Programmatic_Display,1645.7148373733196,569349.5653211164,,
Region_02,2023-04-03,Programmatic_Display,1463.095650663595,534940.2324910563,,
Region_02,2023-04-10,Programmatic_Display,1519.535956681626,491682.66235568555,,
Region_02,2023-04-17,Programmatic_Display,1423.0822014835142,452207.14501350647,,
Region_02,2023-04-24,Programmatic_Display,1647.2741056501545,575726.1099073751,,
Region_02,2023-05-01,Programmatic_Display,1511.8441611223757,484843.3783016106,,
Region_02,2023-05-08,Programmatic_Display,1521.3002120622193,520935.86849611806,,
Region_02,2023-05-15,Programmatic_Display,1623.6657987870274,486730.3156273697,,
Region_02,2023-05-22,Programmatic_Display,1567.9715893177909,478551.11317129165,,
Region_02,2023-05-29,Programmatic_Display,1451.5982776340472,515609.2082741881,,
Region_02,2023-06-05,Programmatic_Display,1467.8834611247723,534661.3408692093,,
Region_02,2023-06-12,Programmatic_Display,1553.754098845535,469304.29528341274,,
Region_02,2023-06-19,Programmatic_Display,1468.8393078675163,523573.2393555599,,
Region_02,2023-06-26,Programmatic_Display,1362.8682413062154,430721.1525574397,,
Region_02,2023-07-03,Programmatic_Display,1510.7787852389786,504424.8037382523,,
Region_02,2023-07-10,Programmatic_Display,1406.695654328738,540276.4096950348,,
Region_02,2023-07-17,Programmatic_Display,1642.6584373432022,593601.1573308556,,
Region_02,2023-07-24,Programmatic_Display,1529.802783064133,552177.2038643975,,
Region_02,2023-07-31,Programmatic_Display,1451.8409328828056,585727.3370780762,,
Region_02,2023-08-07,Programmatic_Display,1471.9729307930197,457308.7145179193,,
Region_02,2023-08-14,Programmatic_Display,1395.1719372879934,421396.06062761677,,
Region_02,2023-08-21,Programmatic_Display,1465.0747024346351,454335.99248810805,,
Region_02,2023-08-28,Programmatic_Display,1650.8295283486439,536448.6212840569,,
Region_02,2023-09-04,Programmatic_Display,1786.1021854964902,470465.96780189214,,
Region_02,2023-09-11,Programmatic_Display,1692.9600218552491,552734.9852974002,,
Region_02,2023-09-18,Programmatic_Display,1664.0787010913305,525293.7105021011,,
Region_02,2023-09-25,Programmatic_Display,1674.255898819537,603585.5543485538,,
Region_02,2023-10-02,Programmatic_Display,1662.8861570374936,574178.1245531869,,
Region_02,2023-10-09,Programmatic_Display,1958.650133730271,614819.5783513994,,
Region_02,2023-10-16,Programmatic_Display,1758.0224743676272,621619.803890095,,
Region_02,2023-10-23,Programmatic_Display,1963.0913883197923,703445.0513305693,,
Region_02,2023-10-30,Programmatic_Display,1868.2440824676034,576679.9352933009,,
Region_02,2023-11-06,Programmatic_Display,1565.7144027767358,496797.6359268023,,
Region_02,2023-11-13,Programmatic_Display,1613.5926000811635,430552.72631188075,,
Region_02,2023-11-20,Programmatic_Display,1586.3667951102718,474149.8257889943,,
Region_02,2023-11-27,Programmatic_Display,1655.884539754343,512464.46162293555,,
Region_02,2023-12-04,Programmatic_Display,1672.3762813158787,561608.5887491418,,
Region_02,2023-12-11,Programmatic_Display,1954.3371335423258,592680.6945345951,,
Region_02,2023-12-18,Programmatic_Display,1588.6275744085767,503039.28797424794,,
Region_02,2023-12-25,Programmatic_Display,1679.8716601829312,495381.0774929612,,
Region_03,2021-01-04,Programmatic_Display,5411.403543606434,1834932.3153223854,,
Region_03,2021-01-11,Programmatic_Display,5233.304031738715,1820301.22462603,,
Region_03,2021-01-18,Programmatic_Display,5258.807462305719,1824906.09155114,,
Region_03,2021-01-25,Programmatic_Display,4852.232633400114,1619411.4169122477,,
Region_03,2021-02-01,Programmatic_Display,5053.910912666798,1444037.1877064933,,
Region_03,2021-02-08,Programmatic_Display,4420.826104931297,1385026.0181579406,,
Region_03,2021-02-15,Programmatic_Display,4897.914029596858,1567475.636233793,,
Region_03,2021-02-22,Programmatic_Display,4527.569757333251,1449535.989777641,,
Region_03,2021-03-01,Programmatic_Display,4320.8060658917375,1451108.5873350496,,
Region_03,2021-03-08,Programmatic_Display,4429.021786176713,1702538.8743748236,,
Region_03,2021-03-15,Programmatic_Display,4681.880036406419,1692652.9297669847,,
Region_03,2021-03-22,Programmatic_Display,4488.92142851611,1355605.7330176728,,
Region_03,2021-03-29,Programmatic_Display,4764.643357825567,1699698.1678243924,,
Region_03,2021-04-05,Programmatic_Display,4270.314415387948,1517562.465010555,,
Region_03,2021-04-12,Programmatic_Display,4201.593319702449,1292068.9608675295,,
Region_03,2021-04-19,Programmatic_Display,5003.67870561375,1815657.5464035175,,
Region_03,2021-04-26,Programmatic_Display,4886.5444496369255,1602933.591139644,,
Region_03,2021-05-03,Programmatic_Display,4430.77294836793,1282698.9485559869,,
Region_03,2021-05-10,Programmatic_Display,4667.544258319682,1628307.3870093364,,
Region_03,2021-05-17,Programmatic_Display,4911.123683678633,1672946.8721486044,,
Region_03,2021-05-24,Programmatic_Display,4764.687281604334,1552477.2099882858,,
Region_03,2021-05-31,Programmatic_Display,4699.366823341685,1560599.7211766215,,
Region_03,2021-06-07,Programmatic_Display,4925.964590099824,1528060.485554234,,
Region_03,2021-06-14,Programmatic_Display,4495.045439935654,1592613.7565218718,,
Region_03,2021-06-21,Programmatic_Display,4668.4562008313,1549405.155966703,,
Region_03,2021-06-28,Programmatic_Display,4656.011480249705,1578052.941870468,,
Region_03,2021-07-05,Programmatic_Display,4596.31168606963,1587810.5874306331,,
Region_03,2021-07-12,Programmatic_Display,4569.372009620763,1357038.7410877554,,
Region_03,2021-07-19,Programmatic_Display,4677.502153989558,1425786.582013992,,
Region_03,2021-07-26,Programmatic_Display,4672.273683540501,1248620.1838569415,,
Region_03,2021-08-02,Programmatic_Display,4434.002847264142,1563871.8329419035,,
Region_03,2021-08-09,Programmatic_Display,4880.585013447423,1441136.1584882832,,
Region_03,2021-08-16,Programmatic_Display,4492.077777254307,1517341.8691276405,,
Region_03,2021-08-23,Programmatic_Display,4709.68843932251,1629231.271344657,,
Region_03,2021-08-30,Programmatic_Display,4755.771145464988,1683679.9659248246,,
Region_03,2021-09-06,Programmatic_Display,5002.909998056691,1478467.0333470716,,
Region_03,2021-09-13,Programmatic_Display,4517.1383344362175,1495933.2072742872,,
Region_03,2021-09-20,Programmatic_Display,5376.843625341416,2118095.3576785205,,
Region_03,2021-09-27,Programmatic_Display,5087.601935401516,2012999.234422452,,
Region_03,2021-10-04,Programmatic_Display,5703.4659855794525,2098439.7206786745,,
Region_03,2021-10-11,Programmatic_Display,5307.189465153863,1829786.7489089419,,
Region_03,2021-10-18,Programmatic_Display,5446.075814719816,1641765.8293179416,,
Region_03,2021-10-25,Programmatic_Display,5978.357231103608,2141262.682489379,,
Region_03,2021-11-01,Programmatic_Display,5286.628547067353,1734581.7281401998,,
Region_03,2021-11-08,Programmatic_Display,5590.429960302924,1970912.7080641252,,
Region_03,2021-11-15,Programmatic_Display,5142.049560806774,1608907.0749908378,,
Region_03,2021-11-22,Programmatic_Display,5152.156651310295,1687941.5930640062,,
Region_03,2021-11-29,Programmatic_Display,5132.426195930414,1739122.9551670058,,
Region_03,2021-12-06,Programmatic_Display,5383.9043607555,1839381.4544816155,,
Region_03,2021-12-13,Programmatic_Display,5001.45877134401,1751529.8515477653,,
Region_03,2021-12-20,Programmatic_Display,4910.145765709698,1544610.6031120534,,
Region_03,2021-12-27,Programmatic_Display,4948.682435661967,1442215.7303868234,,
Region_03,2022-01-03,Programmatic_Display,5063.633935422285,1985658.5253280976,,
Region_03,2022-01-10,Programmatic_Display,4902.043745996381,2095862.8652046758,,
Region_03,2022-01-17,Programmatic_Display,5050.527656732577,1760543.3918419501,,
Region_03,2022-01-24,Programmatic_Display,5124.254499472587,1496267.3190367534,,
Region_03,2022-01-31,Programmatic_Display,4514.731281333668,1392936.1645604454,,
Region_03,2022-02-07,Programmatic_Display,4526.087905855885,1587495.215109565,,
Region_03,2022-02-14,Programmatic_Display,4340.581235540624,1654514.3751946227,,
Region_03,2022-02-21,Programmatic_Display,5139.325738570091,1517433.6799038735,,
Region_03,2022-02-28,Programmatic_Display,4701.595425342797,1547833.6877824531,,
Region_03,2022-03-07,Programmatic_Display,4735.223008253437,1609638.6955999723,,
Region_03,2022-03-14,Programmatic_Display,4319.165796833886,1569736.6045530867,,
Region_03,2022-03-21,Programmatic_Display,4615.475977629762,1486527.1112625473,,
Region_03,2022-03-28,Programmatic_Display,4732.833456878375,1349224.9343298664,,
Region_03,2022-04-04,Programmatic_Display,4554.431300415223,1615441.2488745437,,
Region_03,2022-04-11,Programmatic_Display,4865.841931928157,1815039.2040154382,,
Region_03,2022-04-18,Programmatic_Display,5174.682155572203,1710706.5686444696,,
Region_03,2022-04-25,Programmatic_Display,4395.455483145044,1525745.103041275,,
Region_03,2022-05-02,Programmatic_Display,4377.859922161287,1391661.82575086,,
Region_03,2022-05-09,Programmatic_Display,4408.424152566106,1350301.259094305,,
Region_03,2022-05-16,Programmatic_Display,4990.100087383985,1843168.7672801279,,
Region_03,2022-05-23,Programmatic_Display,4850.126505118787,1680585.2305155208,,
Region_03,2022-05-30,Programmatic_Display,4571.548259851268,1600436.663207795,,
Region_03,2022-06-06,Programmatic_Display,4609.86532174762,1785677.4523241124,,
Region_03,2022-06-13,Programmatic_Display,4416.241616256814,1324708.5847412294,,
Region_03,2022-06-20,Programmatic_Display,4808.437681155248,1516730.9218616504,,
Region_03,2022-06-27,Programmatic_Display,4511.611532391905,1527810.1874580332,,
Region_03,2022-07-04,Programmatic_Display,4537.984142303369,1429663.753890446,,
Region_03,2022-07-11,Programmatic_Display,4739.333570614378,1708469.4201592477,,
Region_03,2022-07-18,Programmatic_Display,4555.37842973496,1490268.6363754515,,
Region_03,2022-07-25,Programmatic_Display,4548.334922428783,1372859.3003410972,,
Region_03,2022-08-01,Programmatic_Display,4612.792857593538,1547743.9869189751,,
Region_03,2022-08-08,Programmatic_Display,4813.960853017928,1632221.2151211896,,
Region_03,2022-08-15,Programmatic_Display,5053.256765241582,1849451.034701843,,
Region_03,2022-08-22,Programmatic_Display,4837.402713455916,1677122.8716597916,,
Region_03,2022-08-29,Programmatic_Display,4957.270715388053,1730408.7992891264,,
Region_03,2022-09-05,Programmatic_Display,4800.332204296558,1652190.5351248013,,
Region_03,2022-09-12,Programmatic_Display,4782.693005341744,1564504.6202466427,,
Region_03,2022-09-19,Programmatic_Display,5242.569045795224,1626739.0919131015,,
Region_03,2022-09-26,Programmatic_Display,5237.11611456723,1796863.2997013244,,
Region_03,2022-10-03,Programmatic_Display,4930.7633979819875,1589737.7384739916,,
Region_03,2022-10-10,Programmatic_Display,5275.708863779846,2082320.7677922698,,
Region_03,2022-10-17,Programmatic_Display,5364.134524826432,2044883.8383400498,,
Region_03,2022-10-24,Programmatic_Display,5225.092711031334,1855481.3791861618,,
Region_03,2022-10-31,Programmatic_Display,5695.462690617727,1971716.0282712195,,
Region_03,2022-11-07,Programmatic_Display,5310.243026464278,1754579.817696024,,
Region_03,2022-11-14,Programmatic_Display,5423.203506737604,1593546.4943458969,,
Region_03,2022-11-21,Programmatic_Display,5044.71257399061,1645610.0536195836,,
Region_03,2022-11-28,Programmatic_Display,5066.607307523236,1706081.3595411663,,
Region_03,2022-12-05,Programmatic_Display,4858.400812539855,1657056.2613701979,,
Region_03,2022-12-12,Programmatic_Display,5109.579756873757,1785071.5697179523,,
