geo,time,population,price_index,promo_flag,holiday_flag,temperature_c,consumer_climate_index,competitor_spend_proxy_eur,organic_search_clicks,social_organic_reach,distribution_points,assortment_breadth_skus,revenue_eur,app_installs
Region_02,2022-06-27,4839226.771363337,102.43361526482381,0,0,17.209700150187047,3.658384926557613,11265.112476056982,1183.4984668117531,7523.179884889125,13.0,3154,427054.8285843117,10050.792112749024
Region_02,2022-07-04,4839226.771363337,102.13716653567838,0,0,17.497125277462008,3.38487272303215,9884.573569352944,1052.6447615799984,6280.892974587269,13.0,3156,397434.6970241931,10876.343413217923
Region_02,2022-07-11,4839226.771363337,102.22047306211434,0,0,17.95724686376919,3.3635734498223875,11418.92654922374,1107.1731620340074,6935.048266306053,13.0,3158,381610.0282275153,10561.19301915643
Region_02,2022-07-18,4839226.771363337,102.44291023881306,0,0,18.031108741377174,2.8983556411716704,12821.007764019541,1146.474469539583,8275.02636960762,13.0,3160,392976.495459665,10412.760116213864
Region_02,2022-07-25,4839226.771363337,102.27398538682003,1,0,18.708739313951522,3.2423889665566987,11784.762433025866,1127.633057143418,7693.495293619645,13.0,3162,435816.9592473694,10110.379837197435
Region_02,2022-08-01,4839226.771363337,102.08153961849361,0,0,17.14458977967465,2.6353642371710446,11219.073549614466,938.7538740825523,6235.283517709592,13.0,3164,427292.25989954453,10167.580918316346
Region_02,2022-08-08,4839226.771363337,102.8045204414814,0,0,17.14567986961308,2.3877156856515436,11506.558882867412,1051.3050195077933,8116.4126050713085,13.0,3166,435581.2381238272,9956.577366587399
Region_02,2022-08-15,4839226.771363337,102.5859287927911,0,0,13.698925459596094,1.9455759360012048,10400.613412071096,884.222507667746,8011.663370881771,13.0,3168,418440.25799090334,10201.432062239097
Region_02,2022-08-22,4839226.771363337,102.72075363969296,0,0,14.813200007721841,1.7505346247676143,10453.12933881697,1052.2060324991392,8085.640024761874,13.0,3170,394850.9373201371,10509.534359884417
Region_02,2022-08-29,4839226.771363337,102.57840888382894,0,0,11.815332996600192,1.993754480677383,8513.019999336539,1028.282625925412,7177.9842857799085,13.0,3172,420961.6464701303,10819.837455565968
Region_02,2022-09-05,4839226.771363337,102.15861635602597,0,0,16.351191064593348,2.177193619099053,10879.65523731449,1107.7264755992235,6602.9866368791645,13.0,3174,408332.3288774546,9778.988980552238
Region_02,2022-09-12,4839226.771363337,101.40131628833869,0,0,14.888445609079913,2.458070654525361,12876.406524195552,1042.549578043963,6723.930109502374,13.0,3176,461465.90861808887,10017.722055952496
Region_02,2022-09-19,4839226.771363337,101.14671095731566,0,0,12.946737998447649,2.6418179017794485,10561.363262404255,901.2636739766675,8331.804783890493,13.0,3178,370700.4702284533,10223.22598516047
Region_02,2022-09-26,4839226.771363337,100.74669527459717,0,0,12.589143043699188,2.0326878527282917,9803.876808939287,1131.722069420482,6632.357408447219,13.0,3180,445693.77865377575,9738.389361543992
Region_02,2022-10-03,4839226.771363337,101.20231267655319,0,0,12.963799000163256,2.1256543085717405,12713.295462886053,1169.5213301395022,8539.192537194598,13.0,3182,427634.0594612988,10407.12289610538
Region_02,2022-10-10,4839226.771363337,100.63451038738064,0,0,10.402366702069063,1.5726832440440737,11438.879065855543,1068.0359587557205,6837.842271099988,13.0,3184,419929.7378636836,10416.978206181466
Region_02,2022-10-17,4839226.771363337,100.44392190326596,0,0,5.6551732929991765,1.4235896752642683,11402.167504399282,1189.5490421822701,8054.958206988483,13.0,3186,410132.28591798584,10467.362327609559
Region_02,2022-10-24,4839226.771363337,100.80021830648418,0,0,6.810657552029159,1.3077954287183964,11956.640541178924,1425.7663923039795,7786.410369004887,13.0,3188,400625.5774525287,10780.201814795073
Region_02,2022-10-31,4839226.771363337,100.76332932785022,0,0,2.7084614908614904,1.14649451359835,12354.32531449455,987.3190472262698,7869.242512920382,13.0,3190,391950.42796826013,11044.365782036051
Region_02,2022-11-07,4839226.771363337,101.03771476444257,0,0,4.1903218095338675,1.296667327792776,11103.00528258422,1311.5653545821763,9506.922651613802,13.0,3192,381291.91885940405,10997.477793984473
Region_02,2022-11-14,4839226.771363337,101.48626714472584,0,1,2.7851654227034826,1.0555653787177768,9910.50967456589,1192.805765166527,8407.562552747955,13.0,3194,484080.33910944586,10740.218286894149
Region_02,2022-11-21,4839226.771363337,100.6574262877645,0,1,3.9544254707762105,1.5786930573175328,14351.89909258486,1296.6017082561757,10628.160987751644,13.0,3196,459714.592093364,10922.855087877768
Region_02,2022-11-28,4839226.771363337,100.46738108865131,0,1,3.954875515817926,1.760910242569195,11263.084648181664,1374.2481927310678,9741.97686538608,13.0,3198,453872.8162280179,10217.958295840135
Region_02,2022-12-05,4839226.771363337,99.99649627698778,0,1,1.4786417451503073,2.11838044121052,9996.792432182241,1271.5719576816464,8300.347355755586,13.0,3200,447448.60616536625,10172.688368546067
Region_02,2022-12-12,4839226.771363337,100.70758846205601,0,1,2.0488530804122878,2.3488300935160344,11473.289293236452,1237.673751605594,9036.798271628926,13.0,3202,398677.95124414744,10939.369524638205
Region_02,2022-12-19,4839226.771363337,100.66824033129316,0,1,2.6044478592310103,2.619757181965308,13261.416808909406,1245.6334198194165,8756.002596991726,13.0,3204,433051.1122760739,10911.861417979919
Region_02,2022-12-26,4839226.771363337,100.9431702456475,0,0,1.7754149411086746,2.609383355670384,9113.969763443414,1371.9311785926302,8047.747288924739,13.0,3206,417042.2744913083,11816.969052401646
Region_02,2023-01-02,4839226.771363337,101.83272057921538,0,0,1.6839995545061623,3.2024282849652748,13487.058694850897,1245.0970683831297,7791.1079357576855,13.0,3208,437889.4314535333,10498.717005309993
Region_02,2023-01-09,4839226.771363337,101.67159841588794,0,0,-1.595923546226652,2.888279716404138,10956.39316980816,1208.2642593083865,7705.7801353750465,13.0,3210,392744.9337606004,10115.804295290542
Region_02,2023-01-16,4839226.771363337,101.73039568439405,0,0,1.521791601215743,3.0294435600915293,14882.411914933899,1178.6035892729346,7965.683346765055,13.0,3212,418374.28769429313,10743.261497496163
Region_02,2023-01-23,4839226.771363337,101.95989262853071,0,0,3.6583799095986245,3.0330819518595655,12295.81637145279,1366.5345545681569,7813.122883789447,13.0,3214,408085.76186549803,10377.04909137155
Region_02,2023-01-30,4839226.771363337,101.8440896441851,0,0,3.2533243660825955,2.968237249448049,11004.447864071079,1262.3374184832244,7350.047304214284,13.0,3216,413094.2809632113,10140.23091234786
Region_02,2023-02-06,4839226.771363337,102.5060948736898,0,0,1.141868018520276,3.066364573662683,13377.921401825462,1465.9248108405857,8738.186701117414,13.0,3218,397157.63603483594,11327.755767807494
Region_02,2023-02-13,4839226.771363337,102.94438697546094,0,0,3.5519562882907487,2.8434183676574896,13413.427509471217,1147.4453981292106,8890.43277917701,13.0,3220,419770.0483670943,11638.173678457722
Region_02,2023-02-20,4839226.771363337,103.476780047066,0,0,5.042650739598649,3.1072030520265077,10624.657982007204,1232.6400663502254,7026.414971099704,13.0,3222,413254.7464038739,10791.208276181658
Region_02,2023-02-27,4839226.771363337,103.52216178576464,0,0,3.942816393985706,3.345785753170953,11553.709236954955,1257.967596541922,7378.094994367139,13.0,3224,375152.17386467074,10278.733802126837
Region_02,2023-03-06,4839226.771363337,103.36777672736766,0,0,7.241479152550266,3.377637391195708,10376.150458212842,1324.8870320745289,7024.948780008077,13.0,3226,437744.2054014853,10726.546811927781
Region_02,2023-03-13,4839226.771363337,103.20716690243167,0,0,5.908698922223666,3.6019473818972334,12746.562977024027,1113.6055420134983,6003.31440985612,13.0,3228,458248.10340045753,10504.889080931402
Region_02,2023-03-20,4839226.771363337,103.0415791144832,0,0,7.536225643951452,3.2921173966974155,9132.023272688408,1380.5401200417616,7243.318062545591,13.0,3230,394134.5371891972,9901.243769813858
Region_02,2023-03-27,4839226.771363337,102.22416673685048,0,0,8.819066132582421,2.7507948565007956,10894.24173068468,1200.0920811232847,6841.443493528541,14.0,3232,436306.06764701725,10997.251627978836
Region_02,2023-04-03,4839226.771363337,102.42965062917489,0,0,13.285979194206686,2.5789036272348493,8231.880641176043,1205.980740657811,7206.2513741614775,14.0,3234,391915.44353551476,10735.284674951936
Region_02,2023-04-10,4839226.771363337,102.8647344723302,0,0,10.429570448159751,2.5102421297492743,12159.806187556596,1046.4884782587415,6609.207414161085,14.0,3236,399643.1833937092,11183.867030477411
Region_02,2023-04-17,4839226.771363337,102.87999050973596,0,0,11.004042547963444,3.262193985731135,8118.693938610359,1137.739792379913,6490.474648003265,14.0,3238,448214.8071288096,10251.20074227557
Region_02,2023-04-24,4839226.771363337,102.6476402272814,0,0,13.856366569848747,3.196135523267701,9601.667452585712,1110.7284082154315,6897.5241907228465,14.0,3240,415312.2271366463,10540.078234653596
Region_02,2023-05-01,4839226.771363337,102.68679293584353,0,0,12.956898980497405,3.5090092280630683,11605.581561763525,1153.4184341684165,6075.791715085712,14.0,3242,443410.7554182852,10477.453629844744
Region_02,2023-05-08,4839226.771363337,102.82172241874808,0,0,14.779984685469547,3.7657910621479855,10623.531807073747,1278.009325508224,7364.048567702009,14.0,3244,416846.1184573623,9682.984372113935
Region_02,2023-05-15,4839226.771363337,103.00859112976119,0,0,11.8702841767198,4.402682485417599,10485.12160667458,1048.3323215382961,6592.76922895503,14.0,3246,432130.9654449599,11856.103665865749
Region_02,2023-05-22,4839226.771363337,103.94433648302324,0,0,16.380340194115302,4.440332264599215,9729.073080682181,1313.1327700050274,6429.477342040846,14.0,3248,407510.3863827406,9554.520476795054
Region_02,2023-05-29,4839226.771363337,103.52864486038649,0,0,16.499926092021447,4.639470636894646,10450.007849243755,1216.4604226341717,7075.7407151085345,14.0,3250,441754.8558484003,9984.91879212486
Region_02,2023-06-05,4839226.771363337,103.73407499833168,1,0,15.093480573002221,4.583906923130315,8692.852381555,1247.407147434883,6458.867576695011,14.0,3252,465709.30699641904,10358.530974217192
Region_02,2023-06-12,4839226.771363337,104.10523366085474,0,0,19.460096897918326,4.32661706347578,11702.024796871363,1189.278647266905,6743.173828635089,14.0,3254,424503.7451300496,9777.371502104448
Region_02,2023-06-19,4839226.771363337,104.16490293614154,0,0,17.35463237245268,4.0272649351716865,12539.780984259287,1170.102083709436,6675.198797626703,14.0,3256,398490.21224153304,10744.834891026025
Region_02,2023-06-26,4839226.771363337,104.06540132500487,0,0,17.592558762219166,3.794302833743798,12463.120553689152,1115.4479833875155,7363.09178092001,14.0,3258,403549.3630921562,10354.377418914099
Region_02,2023-07-03,4839226.771363337,103.56419693632154,1,0,15.97381047902292,4.226354992628041,11115.181067514153,1084.4074826763874,6057.091376580471,14.0,3260,406093.17697504995,10572.621844854226
Region_02,2023-07-10,4839226.771363337,103.28205097699818,0,0,15.448190189725867,4.314845290687162,13310.973095927548,1174.1696761941923,6960.573302065943,14.0,3262,423786.72487299197,10665.939678421979
Region_02,2023-07-17,4839226.771363337,103.66073844322032,1,0,16.85951605348758,4.271258826964741,11939.676864795138,1143.9030716175362,5450.138661449398,14.0,3264,436478.72976379265,10558.633139676804
Region_02,2023-07-24,4839226.771363337,104.41864798854495,0,0,15.140321654046513,4.279248087790972,12815.553360086526,895.3884948221079,7108.521107942182,14.0,3266,395487.2617064,10575.573945931692
Region_02,2023-07-31,4839226.771363337,104.10493054074433,0,0,17.76314955282205,4.112378035577228,11820.716648963862,1274.9283053805943,5717.9934838979925,14.0,3268,429795.0904016348,10471.103026237228
Region_02,2023-08-07,4839226.771363337,104.364082396585,0,0,17.831148536946266,4.104981896733607,11228.046572467869,1130.3249739185621,5411.174257123092,14.0,3270,398101.62395186425,10741.83465624402
Region_02,2023-08-14,4839226.771363337,104.64773823529363,0,0,14.979574216254006,4.095605304590713,10023.95653769533,995.0641980688398,6343.508139409919,14.0,3272,448623.51128441875,10940.751525631376
Region_02,2023-08-21,4839226.771363337,105.1792429201945,1,0,12.834935502541306,4.2942062955973705,7668.606003421657,1231.0302365140033,7797.919310745708,14.0,3274,442746.8213620213,10398.430598019786
Region_02,2023-08-28,4839226.771363337,105.32296470129822,0,0,13.896718038216441,4.570815629317847,12253.074114317898,1099.0085780078352,5797.905176065973,14.0,3276,442710.21563942696,10288.997002069902
Region_02,2023-09-04,4839226.771363337,105.56715316555358,0,0,12.070266312148568,4.082087658640468,10992.442790704285,1330.0332507269538,6111.763482067992,14.0,3278,394729.17710507667,10317.710757906965
Region_02,2023-09-11,4839226.771363337,106.04057132834728,0,0,13.029676389785179,4.154621807037911,14846.46232580145,1130.9188707424337,6169.720874225618,14.0,3280,388431.90922213916,10676.42445941588
Region_02,2023-09-18,4839226.771363337,105.46935616458856,0,0,12.126596840582122,4.570645520274878,8416.471426039454,962.3402894669991,5915.5123006812155,14.0,3282,372597.7484073647,10314.689103646167
Region_02,2023-09-25,4839226.771363337,105.51239283049397,0,0,10.267092726640927,4.2666595495554605,12603.46371258437,1116.008554299996,6737.906354219012,14.0,3284,422647.59735687583,10327.405697393611
Region_02,2023-10-02,4839226.771363337,104.63685426139413,0,0,10.051826079583876,4.194271806944665,9757.2358893051,1187.85046713923,6196.165380212756,14.0,3286,387515.05704853,9800.165373739143
Region_02,2023-10-09,4839226.771363337,103.65670985438963,0,0,10.53815346846037,4.247777647219025,11169.243351239753,1253.4973768443456,6597.212125550217,14.0,3288,440039.14400117,11582.42098808149
Region_02,2023-10-16,4839226.771363337,103.25870780529907,0,0,10.582143312263977,4.581374989512279,9846.712689447579,1023.3954176054343,7343.484782892208,14.0,3290,414263.59307079925,9937.205491138535
Region_02,2023-10-23,4839226.771363337,102.49767153496936,0,0,6.321524974684817,4.763479929854088,11746.581270064207,934.8979711787914,7117.952407672648,14.0,3292,427647.48371291545,11419.29276143463
Region_02,2023-10-30,4839226.771363337,102.77350326921501,0,0,7.306337256324738,4.700541576798627,11126.836286970747,1238.7445857088062,7628.557857684971,14.0,3294,386933.7549906042,10989.071962901813
Region_02,2023-11-06,4839226.771363337,103.29575701422598,0,0,5.03949288264642,4.853776938102794,12667.165992531836,1225.7217435273067,7205.258640575757,14.0,3296,400280.94937627943,11115.625622086243
Region_02,2023-11-13,4839226.771363337,103.16009250171336,0,1,3.04940572944722,5.168191435255014,11411.713293927847,1259.6163149686267,8383.146935151488,14.0,3298,442254.8740201216,10734.640558946674
Region_02,2023-11-20,4839226.771363337,103.10884958732622,0,1,5.8745084192171255,5.288421936900974,11965.75961371399,966.3954005099926,6933.375775565256,14.0,3300,454663.8404458213,10862.284570855434
Region_02,2023-11-27,4839226.771363337,103.00938947759825,0,1,3.944792461620547,5.849730257309869,13410.73973195434,1292.396922015875,9958.25557090341,14.0,3302,412523.1363451655,10798.486986475311
Region_02,2023-12-04,4839226.771363337,102.89576055371657,0,1,3.06674981964509,5.9798450784976245,12034.455253247788,1597.3593099456452,8482.868881535722,14.0,3304,447621.52606261056,10947.257776200779
Region_02,2023-12-11,4839226.771363337,102.98286899843109,0,1,2.991068079223525,5.6674242714120435,10964.292711646503,1169.0109387103191,9226.064879267022,14.0,3306,421686.2539539291,11070.647193809362
Region_02,2023-12-18,4839226.771363337,103.17894431203341,0,1,1.927780992933057,5.435017156392397,13340.530251652204,1557.2435862765378,7492.542739883815,14.0,3308,457277.05332645506,11425.50136978581
Region_02,2023-12-25,4839226.771363337,102.96375874014964,0,0,0.41806538000167603,5.397814397216998,10997.395917988255,1288.9023979789017,7961.290154634734,14.0,3310,409674.57491412945,10133.235554891582
Region_03,2021-01-04,3431594.130404235,99.62077529318663,0,0,4.601889723653688,-0.05903842823584964,8401.196344631695,1477.0787768218108,10675.775786867825,9.0,3000,293631.30832123547,7860.6341855980245
Region_03,2021-01-11,3431594.130404235,99.37607618177658,0,0,3.3462557031487665,0.13074626816187782,7570.288602700454,1334.055177191599,13956.548787076847,9.0,3002,306754.9393585053,8371.363977604915
Region_03,2021-01-18,3431594.130404235,99.79930947019713,0,0,2.565841015097787,0.24035427190369216,7209.822155578253,1206.1857308749913,10603.658132948116,9.0,3004,317262.3889866006,8267.967030285407
Region_03,2021-01-25,3431594.130404235,99.60522336590314,1,0,3.906301067906233,0.7587649322376047,5162.625070566194,1205.955488979702,9967.208136123296,9.0,3006,310479.642304382,7325.154100789533
Region_03,2021-02-01,3431594.130404235,100.35614670808572,0,0,4.78302601277915,1.0058508158039963,8752.980418988884,1299.296560574324,9906.345835668417,9.0,3008,317853.32010655745,7833.924336417893
Region_03,2021-02-08,3431594.130404235,100.25213513780032,0,0,3.054767448329522,1.4553936974206416,6722.672079671645,1158.0848126260446,9841.541525694962,9.0,3010,284538.7957163768,7818.33570317851
Region_03,2021-02-15,3431594.130404235,100.960636053471,1,0,4.8306543622433225,1.2296659122293343,8802.924013806447,1281.3953942349792,12226.716294149846,9.0,3012,318844.13342649187,7835.908442043295
Region_03,2021-02-22,3431594.130404235,100.37606931160086,0,0,4.146674365474281,1.104865342333993,10255.226766497306,1152.8448276564013,10754.289926934998,9.0,3014,282261.99156248826,6913.763392191243
Region_03,2021-03-01,3431594.130404235,100.04381932484894,0,0,6.360251838593804,1.3141209714999407,6567.0659149742405,1047.664256755536,9100.441038482031,9.0,3016,301355.02039738355,8007.668128682178
Region_03,2021-03-08,3431594.130404235,100.30289506596705,1,0,5.838841954043866,1.3454782652935355,8985.078062281858,1487.973260148506,7833.565964764367,9.0,3018,300009.88357738894,7119.069407350747
Region_03,2021-03-15,3431594.130404235,100.56738876534091,0,0,10.75210940526694,1.5377348115424385,7818.034532639497,1107.4158429185334,8760.245857850095,9.0,3020,298756.86993181374,8548.98978312626
Region_03,2021-03-22,3431594.130404235,100.5060628953344,0,0,7.487705893840559,1.6168174027117614,8458.223716709132,1125.1049337994423,9910.853438565655,9.0,3022,307551.6108457661,7932.351846277021
Region_03,2021-03-29,3431594.130404235,101.55254285267965,0,0,9.747168847370542,1.4344032781839133,6683.663763162422,1091.3466791973642,7013.758041111202,9.0,3024,282499.82866347925,7621.47475581378
Region_03,2021-04-05,3431594.130404235,101.60644126872455,0,0,10.632529295585412,1.9499876672603471,7961.492713616396,916.914880004241,9219.609791734008,9.0,3026,271663.864537625,7892.850673564544
Region_03,2021-04-12,3431594.130404235,101.76983242158039,0,0,10.399977937401239,2.29699557624869,8106.431677456227,893.9007173267921,8240.105928633244,9.0,3028,293688.8744361545,7703.924582138857
Region_03,2021-04-19,3431594.130404235,101.50035337736608,0,0,13.256637430950864,1.8344664910289339,9722.999350142369,969.4862032499123,10357.036317834138,9.0,3030,304744.9574729026,7468.661480013177
Region_03,2021-04-26,3431594.130404235,102.35260595866296,0,0,12.649315522953442,1.6535188601596975,10765.646294754428,1014.4680883068836,8094.561625536448,9.0,3032,299172.5621349047,7612.224960281614
Region_03,2021-05-03,3431594.130404235,102.80174783848003,0,0,13.037659884369774,1.664732513636976,8292.527506951586,1117.0027122845054,7736.198939180619,9.0,3034,282039.7959008874,7765.13583732414
Region_03,2021-05-10,3431594.130404235,103.02714591368616,0,0,14.48444649719774,1.8731734999556544,7526.564346059523,1098.7013446205274,7520.530948280502,9.0,3036,307608.3400561558,7355.5423325321435
Region_03,2021-05-17,3431594.130404235,102.22005561981784,0,0,14.116489410769722,1.8560375770125999,10882.015430833253,1000.5571013986543,8259.54450003515,9.0,3038,291011.7223727158,7902.748153425939
Region_03,2021-05-24,3431594.130404235,102.42030152067196,0,0,17.72051166446733,1.4516852291450224,7810.397267279846,1015.1362238902029,10393.96849045429,9.0,3040,307421.07067429833,8080.799295638872
Region_03,2021-05-31,3431594.130404235,102.20267124058101,0,0,17.459145976864832,1.7057549031576593,7866.506750172795,1054.0339073821328,9028.02563956082,9.0,3042,283718.654747253,8077.9340551772
Region_03,2021-06-07,3431594.130404235,102.41767839268799,0,0,18.494222533661326,1.648187202264635,8045.942239030562,899.074779721717,8441.930398695686,9.0,3044,302148.809431596,8115.575917894598
Region_03,2021-06-14,3431594.130404235,102.89461134363775,0,0,15.391475098321784,2.0140367513435273,8475.20368947326,1029.3444454180278,7883.595382799569,9.0,3046,313101.9118644571,8145.976489928399
Region_03,2021-06-21,3431594.130404235,102.53482268583467,0,0,18.111283703954353,2.109763635946559,8776.393633420485,879.1213866261833,7158.800831150201,9.0,3048,285527.18491266406,7913.3562788539875
Region_03,2021-06-28,3431594.130404235,102.66117391903552,1,0,16.726092170999856,2.41533016650187,7306.333272293526,1064.722268400057,9149.236392215722,9.0,3050,306233.57717183523,8141.526942768764
Region_03,2021-07-05,3431594.130404235,103.1202322883284,0,0,18.067133556732372,2.671134388400898,7807.7964098346365,1068.0454295545023,8609.130642852218,9.0,3052,304978.4205395176,7685.796189744347
Region_03,2021-07-12,3431594.130404235,103.21909214746529,0,0,19.79013477643791,2.941303539031365,10372.073192848564,989.6485760463668,8821.615130615102,9.0,3054,303046.6600466815,7797.2868528781855
Region_03,2021-07-19,3431594.130404235,103.07060480627092,0,0,18.09050406371435,2.793969703716504,9969.80898617996,832.9083846656323,9109.613526707948,9.0,3056,300413.630231773,8189.202235204516
Region_03,2021-07-26,3431594.130404235,102.55485898206467,0,0,17.15433717369975,3.107998673288146,8453.221270430959,994.3401459284906,7870.928355432398,9.0,3058,293559.77131509717,8377.996217615993
Region_03,2021-08-02,3431594.130404235,102.23540861917772,0,0,18.701228248471125,3.1746379282186745,8249.045602201417,1027.255743604765,8741.330924309124,9.0,3060,273714.0386023373,7499.71080253364
Region_03,2021-08-09,3431594.130404235,101.61386142738654,0,0,18.03766060608933,2.8060575184775507,7677.104800985157,1040.3188042819047,8813.616521618294,9.0,3062,296705.48562507634,7138.376517810265
Region_03,2021-08-16,3431594.130404235,102.12705409474265,1,0,18.69809926358974,2.6933488075794707,9183.904912165071,1082.6283502806796,10156.527045539144,9.0,3064,292379.1086981485,8504.322382029568
Region_03,2021-08-23,3431594.130404235,102.19610922256055,0,0,12.45178312635646,2.597863692265033,7371.772150789323,1002.2421411555049,10015.36181338918,9.0,3066,297795.7176303907,8111.106512652046
Region_03,2021-08-30,3431594.130404235,101.60193712894025,0,0,14.973262248198871,2.7443056720771786,8076.382160969354,1100.7702732197554,8642.31959715389,9.0,3068,264054.3135629924,8361.004776707863
Region_03,2021-09-06,3431594.130404235,101.61584184704643,1,0,13.030873021917257,2.955656338583765,7434.842251567145,1038.1952687633382,8675.769852316196,9.0,3070,334682.02639578003,7985.836204109588
Region_03,2021-09-13,3431594.130404235,100.98398767502141,0,0,11.462961628142267,2.6273295374766645,7259.766875591433,1041.9231333037135,8159.5065776050005,9.0,3072,326664.6057506395,7751.413549319455
Region_03,2021-09-20,3431594.130404235,99.34977559254044,0,0,12.025097696370393,2.8507942696359945,7979.780171462508,1252.087239925731,8700.10702455379,9.0,3074,305617.7525200595,7434.605078603047
Region_03,2021-09-27,3431594.130404235,99.97296599379152,1,0,9.158406480416096,2.837512012505967,7941.4828751239365,922.6252387307871,8447.487564874189,9.0,3076,300539.91028499545,7337.674989245528
Region_03,2021-10-04,3431594.130404235,100.5775834688943,0,0,6.5876764549300795,2.5271495224612073,7306.944126703714,1001.9566293438734,9106.828309476572,9.0,3078,292884.6178035546,8218.346288755869
Region_03,2021-10-11,3431594.130404235,99.8532729701654,0,0,7.619917476796325,2.783319434696583,7863.541110118051,1086.8381778846067,9691.989040330523,9.0,3080,311830.69569405814,8037.796838724958
Region_03,2021-10-18,3431594.130404235,99.50897913100883,0,0,7.631504033472018,2.5615963810093425,8013.88263635312,973.8671105796152,10767.863709523986,9.0,3082,308957.5066268382,7806.676764163349
Region_03,2021-10-25,3431594.130404235,99.62852276511154,0,0,9.900673373464464,2.210549418142921,7423.140323627527,1150.9749969347417,9599.083729236167,9.0,3084,289273.81819228333,7318.898218775861
Region_03,2021-11-01,3431594.130404235,99.4520739947902,0,0,5.138039661680452,2.4438850273616475,7229.400622429995,1066.6184857283401,11046.115364160098,9.0,3086,317787.48083374393,7514.555107134442
Region_03,2021-11-08,3431594.130404235,99.03862461458688,0,0,3.6404923588203846,2.720149658617325,7782.967881890468,1257.9046527722637,11249.722822605248,9.0,3088,311907.62275681377,7508.377386616865
Region_03,2021-11-15,3431594.130404235,98.7967100075214,0,1,1.6668052446730703,2.5292650224932633,8772.169325434583,1192.2409211387198,10569.264189762222,9.0,3090,334309.0696534484,7608.2175783162875
Region_03,2021-11-22,3431594.130404235,98.69176275914542,0,1,3.4224521587124266,2.852817290859652,9294.711121412942,1275.8910837304397,11211.599566338798,9.0,3092,320481.3068692695,6730.298956206637
Region_03,2021-11-29,3431594.130404235,98.43004921804909,0,1,2.993963342839743,3.1600877576591557,8150.773457299149,1334.648166755237,11564.843586951314,9.0,3094,326797.8290882948,7839.221567685983
Region_03,2021-12-06,3431594.130404235,98.55132607724848,0,1,3.0766855430017803,3.011768989587212,7637.915860769067,1130.9414236452085,11556.80832591072,9.0,3096,315047.53884904843,8355.743425918821
Region_03,2021-12-13,3431594.130404235,98.45069584859013,0,1,0.2888680623921087,3.617391362228851,7903.716087391635,1282.9333714604704,12634.573933477508,9.0,3098,330667.9316466779,7563.910210454614
Region_03,2021-12-20,3431594.130404235,98.0844651083243,0,1,1.0272687846452997,3.6070912448272936,10424.329078812245,1411.4352611264067,10629.886226776889,9.0,3100,317261.1265784632,7779.745753196447
Region_03,2021-12-27,3431594.130404235,98.11197172057204,1,0,-1.4046793472353065,3.6818755773908514,9043.842904977657,1514.620373599911,9477.073369365326,9.0,3102,337201.8043389878,7878.799879781396
Region_03,2022-01-03,3431594.130404235,97.29402485429877,0,0,2.1901470719114404,2.9745849702059663,6931.177940963627,1595.7839962990724,10044.468310081475,9.0,3104,304212.8671223462,7414.676081819
Region_03,2022-01-10,3431594.130404235,98.03390804787286,0,0,-0.35754675504844613,3.172508118186488,7879.394585707723,1321.0150136132029,9258.307626638158,9.0,3106,305697.49013912986,7931.834931000499
Region_03,2022-01-17,3431594.130404235,97.17695568170177,0,0,-1.949588922452108,2.99458429699293,7360.7368856163985,1223.4324185452203,9425.157077416956,9.0,3108,307335.6519894702,7447.597360441695
Region_03,2022-01-24,3431594.130404235,97.15029218132702,0,0,4.198311134015372,3.1341718533120493,7536.308145737796,1490.2653992086116,10140.981954616207,9.0,3110,307722.82900793233,7588.262304060229
Region_03,2022-01-31,3431594.130404235,97.33562587451571,0,0,3.6122388577055284,2.6296633175084514,6243.879626846297,1192.8064015781792,8667.758247738686,9.0,3112,281485.6506410345,7845.140888204324
Region_03,2022-02-07,3431594.130404235,97.5582569542195,0,0,3.8812266005773175,2.9837893367579666,7970.062628759249,1259.2056123383388,10914.263355909465,9.0,3114,322291.73561179935,7735.688640456288
Region_03,2022-02-14,3431594.130404235,97.7037709133612,0,0,4.475848522745368,3.4278862491822437,6541.530628773988,1019.6169336979624,10880.797137648116,9.0,3116,302976.1864304763,7754.84653611768
Region_03,2022-02-21,3431594.130404235,98.35180669723626,0,0,3.0802753353070407,4.001658606447098,7299.768308651468,1297.1469215530792,9005.177437456166,9.0,3118,293189.76242388535,7372.792777632024
Region_03,2022-02-28,3431594.130404235,97.80278886959036,0,0,7.004172826149782,3.1253139534771375,9856.431971754953,1311.4950812484947,8653.962833039477,9.0,3120,287619.2194055423,8009.053603680715
Region_03,2022-03-07,3431594.130404235,97.78272749966168,0,0,4.648333427230469,3.3095065017278955,9154.499583798011,1270.8362653410359,9085.694229399644,9.0,3122,292060.1371355909,7339.453838083744
Region_03,2022-03-14,3431594.130404235,97.8706895131882,0,0,9.968903087211283,3.421167072246972,7013.828284402628,1325.9480270584781,7420.463613522312,9.0,3124,292865.21919360047,8066.446380169478
Region_03,2022-03-21,3431594.130404235,97.63665879889857,1,0,8.362824433342247,2.5249374366278925,6850.879637610638,1433.3166458794626,8355.904027212924,9.0,3126,317215.28976667114,7568.569849775141
Region_03,2022-03-28,3431594.130404235,97.3536964324945,0,0,6.207733568074174,2.314484436388687,6971.268624142175,1073.3024193569988,8196.390000131607,9.0,3128,288359.03726688394,7270.499162456962
